src,tgt,src_lang,tgt_lang,domain
"Using the app for 2 years, but recently I cancelled many orders due to very poor behaviour from delivery department,they are not calling, even if they call it isn't even ringing for a second,they are playing with the customers ,faced this issue many times, very upset with the app, also the issues are not being effectively resolved,there isn't any means that our problem is being heard properly, which is a major drawback. Thank you","2 வருஷமா நா இந்த ஆப்பை யூஸ் பண்றேன், ஆனா இப்ப கடைசி சில மாதங்களா ரொம்ப மோசமான அனுபவம் தான். டெலிவரி  சுத்தமா ஒழுங்கா வேலை செய்யுற மாதிரி இல்ல. சில நேரம் கால் பண்ணுறாங்களா என்னன்னு கூட தெரியல, ரிங் ஆகறதுக்குள்ளே கட் பண்றாங்க. யாரோ நம்மைய வச்சு விளையாடற மாதிரி இருக்கு. ஒரே மாதிரியான பிரச்சனையை பல தடவை  பார்த்துட்டேன். மேலும் , நம்ம பிரச்சனை யாரும் கேக்குற மாதிரி இல்ல, சாலிடா ஹாண்டில் பண்றதுக்கு வழியே இல்ல. இதுதான் ரொம்ப பெரிய குறை.",English,Tamil,F
A loyal customer since 2010. When very few knew Myntra. Glad to see how much it has grown and how much better it has gotten. Everything is such hassel-free. Plus I love the filters too. Being an Icon member I enjoy many privileges. Love this app!,"2010-ல இருந்து நான் மின்த்ராவோட ரொம்ப loyal customer தான். அப்போ யாருக்குமே இந்த ஆப் தெரியாது almost. இப்போ இதுக்கு reach எவ்வளவோ ஆகிடுச்சு, நல்லா growth இருக்கு. Use பண்ணுறதுலயும் சும்மா சுலபமா போயிடுது. பில்டர்ஸ்  எல்லாமே ரொம்ப யூஸ்புல். Icon memberஆ இருக்கிறதால extra benefits கூட கிடைக்குது. இந்த ஆப்புக்கே ரொம்ப புடிச்சிருக்கு.",English,Tamil,F
"Myntra is my go to online shopping app because of it's wide range of products and mostly trending clothes. But the app comes with too many faults. Firstly, this app have too many glitches. It gets stuck mid scrolling and it's so frustrating everytime. Secondly, whenever i like any products and plan on buying it, the sizes are always unavailable for me. I don't understand why the stocks are always so limited and takes too much time to get back in stock. I hope you fix this Myntra :(","மின்த்ரா தான் நான் எப்பவுமே  shopping பண்ணுற favourite app, ஏன்னா  varietyயும் trending dressகளும் நிறைய இருக்கு. ஆனா appல நிறைய வசதி இல்ல . முதல்ல , அந்த app glitch ஆகி scroll பண்ணற நேரம் hang ஆயிடும். ரொம்ப irritating ஆகிருக்கு. அடுத்தது, எனக்கு பிடிச்ச டிரஸ் பார்த்தா  சைஸ் மட்டும் இருக்காது ! Stock எல்லாமே ரொம்ப limitedஆ இருக்கும். திருப்பி stock வந்துக்கொடுக்க நேரம் எடுத்துக்குறாங்க. மின்த்ரா இது எல்லாம் solve பண்ணுங்க pls.",English,Tamil,F
"The worst application ever. They keep offers and once we order, they will refund our money or gives wrong product. And if we raise a query, they won't even consider our concerns and instead they blame us.","மோசமான app தான் இது. ஆபர் வைச்சு ஆழ இழுத்து ஆர்டர் பண்ண வெச்சுடுவாங்க. ஆர்டர் செஞ்சா, குடுத்த amount refund பண்ணிடுவாங்க, இல்ல நம்ம order பண்ணாத வேற பொருள் அனுப்பிடுவாங்க. Complaint பண்ணினா நம்ம குறையை கவனிக்காம நம்ம மேலதான் தப்புன்னு சொல்லுவாங்க.",English,Tamil,F
"Worst experience, There is a technical glitch where I am not able reedem the gift card I received. Customer care doesnot understand the issue. Significant amount of the money is stuck with myntra. Updated: Even worse. They say query has been resolved and when I click on link it says error fetching issue And I still dont know what has been resolved","மைந்த்ராவில் என் மோசமான அனுபவம்! கிடைத்த கிஃப்ட் கார்டை ரிடீம் செய்ய முடியாத தொழில்நுட்ப பிரச்சனை! கஸ்டமர் கேர் கூட இந்த இஷ்யூவை புரிஞ்சுக்கல்ல! ஒரு பெரிய தொகை மைந்த்ராவில் சிக்கிகிடந்திருக்கு! அப்டேட்: இன்னும் மோசம்! 'குவேரி ரிசால்வ் ஆயிட்டு'னு சொல்லி, லிங்க் கிளிக் பண்ணதும் 'எர்ரர்'னு வருது! என்ன பிரச்சனை தீர்ந்தது? எதுவுமே தெரியல.",English,Tamil,F
In the recent times I have purchased tops and skirts from Myntra and will be buying more winter wears from Myntra.What ever product I have received till now is exactly shown in the image.And it's worth the price.From fitting to looks to price everything product is very stylish and enhances the look.Thankyou Myntra I would highly recommend.5 ⭐⭐⭐⭐⭐,"நான் சமீபத்தில் மிந்த்ராவிலிருந்து டாப்ஸ், ஸ்கர்ட் வாங்கியிருக்கேன், இன்னும் வின்டர் வேர் வாங்கப் போறேன். இன்னைக்கு வரைக்கும் எனக்கு வந்த எல்லா பொருட்களும், இமேஜ்ல எப்படி காமிக்கிறது, அதே மாதிரிதான் இருந்தது. ரொம்பவே விலைக்கு உண்டு எனும் மதிப்பு. ஃபிட்டிங், லுக், விலை — எல்லாமே ஸ்டைலிஷா இருக்கு, அவ்வளவுதான் லுக் அப்படியே எக்ஸ்ட்ரா ஆகுது. நன்றி மிந்த்ரா! நிச்சயமா பரிந்துரைக்கிறேன். 5 ஸ்டார் ⭐⭐⭐⭐⭐",English,Tamil,F
"The customer support on the Myntra app is very disappointing. I had an issue with an item, and the responses were slow and mostly automated. Multiple follow-ups didn’t help, and the support felt impersonal and inefficient. Additionally, their return and refund policies are cumbersome and not user-friendly. The poor customer service and policies are unacceptable. I hope they improve this soon.","Myntra app-ல கஸ்டமர் சப்போர்ட் ரொம்பவே ஏமாற்றமா இருக்கு. ஒரு பொருளோட பிரச்சனைய கம்பளைண்ட் செஞ்சா, பதில்  வேற slow-ஆவும் mostly auto message-ஆவுமே வருது. எத்தனை தடவ பாலோஅப்  பண்ணாலும் பயனில்லை. Return, refund process-உம் சும்மா torture மாதிரி இருக்கு. ஏதோ ஒரு ஒழுங்கே  இல்லாத system. இப்படி இருக்க கூடாது. நல்லா மாறணும்.",English,Tamil,F
Would have given this app 5 ⭐ if they had a button to quickly access the wishlist instead of having a button for coupons/Insider. This would be much more user friendly.,"கூப்பன்கள்/இன்சைடருக்கான பொத்தானை வைத்திருப்பதற்குப் பதிலாக, விருப்பப்பட்டியலை விரைவாக அணுக ஒரு பொத்தானை வைத்திருந்தால் இந்த செயலிக்கு 5 ⭐ கிடைத்திருக்கும். இது மிகவும் பயனர் நட்பாக இருக்கும்.",English,Tamil,F
I'm using this app from 1½ year . Liked your products and that's it. But please make cash on delivery available for every product. It's an request,இந்த ஆப் ஒன்றை வருஷமா யூஸ் பண்றேன்.உங்க எல்லா ப்ரோடுக்ட் எனக்கு பிடிக்கும். ப்ளீஸ் எல்லா ப்ரோடுக்ட் க்கும் கேஷ் ஆன் டெலிவரி வைங்க. இது மட்டும் தான் என் கோரிக்கை.,English,Tamil,F
"Here's a possible review: ""Disappointing experience with Myntra! Placed orders worth 30k+ in the last 10 days, but a packet worth 313 rs is missing and customer support is unresponsive. No help in resolving the issue. 1/5 stars until this is addressed.""","மிந்த்ராவுடன் மோசமான அனுபவம்! கடைசி 10 நாட்கள்ல ரூ.30,000க்கு மேல் பொருட்கள் ஆர்டர் பண்ணிருந்தேன், ஆனா ரூ.313 மதிப்புள்ள ஒரு பாக்கெட் மிஸ்ஸாகி இருக்கு. கஸ்டமர் சப்போர்ட் ரொம்பவே ரெஸ்பான்ஸ் இல்லாமல் இருக்கு. பிரச்சனையை சால்வ் பண்ணுறதுல எந்த உதவியும் இல்ல. இதுக்கு முறையான தீர்வு கிடைக்கும் வரைக்கும் 1/5 ஸ்டார் தான்",English,Tamil,F
Fraud app. I have purchased a new jacket and recieved different colour. I am unable to return or exchange my product as these illiterate people are claiming as right product was delivered. #sameonmyntra #worstshoppingsite,"ஃப்ராட் ஆப் தான். நான் புதுசா ஜாக்கெட் வாங்கினேன், ஆனா வேற கலர் வந்துருக்கு. ரிட்டர்ன் பண்ணுறதுக்கும் எக்ஸ்சேஞ்ச் பண்ணுறதுக்கும் முடியல. இவர்கள் தான் சரியான பொருள் தாங்கனு சுத்த பொய் பேசுறாங்க. #sameonmyntra #worstshoppingsite",English,Tamil,F
Very bad experience. I ordered a product 1st time they didn't delivered and 2nd time same happened. Very bad behaviour. Worst online shopping app. Out for delivery but no attempt for delivery. From this site there are many other app which provides services at any type of product. This is my 3rd time same thing happened to me. I have never seen such a disgusting app.,"ரொம்ப மோசமான அனுபவம். நான் ஒரு பொருள் ஆர்டர் பண்ணினேன், 1st time டெலிவரி செய்யல. 2nd timeயும் அதேதான் நடந்துச்சு. டெலிவரி ஆகுற மாதிரி காட்டுறாங்க, ஆனா டெலிவரி செய்யவே இல்ல. Worst ஆன ஆன்‌லைன் ஷாப்பிங் ஆப் இதுதான். இதைவிட வேற நிறைய ஆப்ஸ் இருக்க, எந்த வகை பொருளுக்கும் நல்லா சர்வீஸ் தர்றாங்க. இது எனக்கு 3rd time இதே மாதிரி ஆகுறது. இவ்ளோ மோசமான ஆப் நான் பாத்ததில்லை.",English,Tamil,F
"This is best app for shopping. I have purchased many times and i have got good quality products. Whatever i saw in picture, the product are same as seen in picture. Myntra always provides good products.","இது தான் சிறந்த ஷாப்பிங் ஆப். நான் நிறைய முறை வாங்கிருக்கேன், எல்லாமே நல்ல குவாலிட்டி பொருட்கள்தான். படம் எப்படியோ, அதே மாதிரி தான் பொருட்களும் வந்துருக்கு. மிந்த்ரா எப்போவுமே நல்ல பொருட்கள்தான் தருது.",English,Tamil,F
"Worst shopping experience on Myntra, they're not approving my return request they made me call them 6 times in 6 days still no solution for my problem they themselves did not send any brand and price tag with product now they say it is necessary for return. I'm very disappointed and angry too. Never going to shop for anything on Myntra ever again.","மிந்த்ராவ்ல ரொம்பவே மோசமான ஷாப்பிங் அனுபவம். ரிட்டர்ன் கேஸ்தான் அப்ப்ரூவ் பண்ண மாட்டேங்குறாங்க. 6 நாள் ல 6 தடவை கால் பண்ணி பேசினேன், ஆனா இன்னும் என் பிரச்சனைக்கு தீர்வு கிடைக்கல. பிராடக்ட்டோட பிராண்டு டாக், பிரைஸ் டாக் எதுவுமே இல்லாம அனுப்புறாங்க, இப்போ அதே டாக் தேவைன்னு சொல்லுறாங்க. ரொம்பவே விரக்தியும் கோபமுமா இருக்கு. இனிமே மிந்த்ரால ஒன்னும் வாங்கவே மாட்டேன்.",English,Tamil,F
I had ordered shoes which costed at around 2.8K during the discounted price sale. 1 or 2 days prior to the delivery Myntra cancelled the order saying that due to technical issues they had to cancel and now they asking me to re-order again which is now costing at around 7k. If you don't want to offer a product then don't offer but don't do this fake marketing. Really bad experience.,"நான் சலுகை டைம்ல ₹2.8Kக்கு ஷூஸ் ஆர்டர் பண்ணினேன். டெலிவரிக்கு 1-2 நாள் முன்பே மிந்த்ரா ‘technical issue’னு சொல்லி ஆர்டரை கேன்சல் பண்ணிட்டாங்க. இப்போ அதே பொருளை மீண்டும் ஆர்டர் பண்ண சொல்றாங்க, ஆனா இப்போ அது ₹7K ஆகிடுச்சு. கொடுக்க முடியாத சலுகைன்னா கொடுக்காதீங்க, இப்படி போலி மார்கெட்டிங் பண்ணாதீங்க. ரொம்ப மோசமான அனுபவம்",English,Tamil,F
"Great variety of products and very convenient delivery and return/refund process. It also offers style and size suggestions, which are very useful. It's my go-to online shopping app.","ரொம்ப நல்லா நிறைய வகை பிராடக்ட்ஸ் இருக்கு, டெலிவரி, ரிட்டர்ன்/ரிபண்ட் பிராசஸும் ரொம்ப ஈசியா இருக்கு. ஸ்டைல் சஜெஷன், சைஸ் ரெக்கமென்டேஷன்ஸ் கூட கொடுக்குறாங்க — ரொம்பவே யூஸ்ஃபுலா இருக்கு. எனக்கு பிடிச்ச ஆன்‌லைன் ஷாப்பிங் ஆப்பே இதுதான்.",English,Tamil,F
"I didn't get a HRX trouser delivered but they marked there status to Delivered, I have tried to raise a complaint to there Care three times, everytime they open a ticket and close by there own and marked resolved. It's been 20 days now but no help #myntraautority","நான் HRX trousers வாங்கினேன், ஆனா அது எனக்கு டெலிவரி ஆகவே இல்ல. ஆனா மிந்த்ரா 'Delivered'னு ஸ்டேட்டஸ் மார்க் பண்ணிட்டாங்க. மூணு தடவை கம்ப்ளெயின் போட்டேன் Care-ல, ஒவ்வொரு முறையும் டிக்கெட் ஓபன் பண்ணிட்டு, தாங்களே கிளோஸ் பண்ணி 'resolved'னு மார்க் பண்ணுறாங்க. இப்போ 20 நாளாச்சு, ஆனா இன்னும் எந்த உதவியும் இல்ல. #myntraautority",English,Tamil,F
"The app is really great 1. Excellent Ul. The images load without any issues. The screen transitions are smooth. The status messages are spot on. 2. Customer service is great. They're always available and are able to modify your orders from the backend. 3. Delivery is on time as promised. in rare cases, if there's an issue, it's reflected in the app. The user is always up to date. 4 product delivery and returns and payments (and reimbursement) are smooth. 5. Product info is perfect","இந்த ஆப் ரொம்பவே சுப்பர்!1.UI டாப் கலாஸ் – இமேஜ்கள் இழுக்காம லோடாகுது, ஸ்கிரீன் ட்ரான்ஸிஷன்ஸும் சுமூத், ஸ்டேட்டஸ் மெசேஜ்ஸும் ஸ்பாட் ஓன் அ இருக்கு. 2.கஸ்டமர் சர்வீஸ் நல்லா இருக்கு – எப்போவும் ரெடி, கூடவே பின்னாடியில இருந்து ஆர்டர் மோடிபை பண்ணி தருறாங்க.3.டெலிவரி நேரத்துக்கு வருது, சில சமயம் டிலே ஆனாலும், ஆப்பில நன்றாக அப்ப்டேட் ஆகுது .4.டெலிவரி, ரிட்டர்ன், பேமெண்ட், ரீஇம்பர்ஸ்மென்ட் எல்லாமே ஸ்மூத்தா நடக்குது. 5. புராடக்ட் இன்போ கரேக்டா இருக்கு, எதுவுமே தவறில்ல. எனக்கு ரொம்பவே பிடிச்ச ஆப்பிது!""",English,Tamil,F
"1. The order I received was entirely different to what I had ordered. 2. It was very very tough to return the order as the pick up agent wanted the original order which I hadn't received. 3. After much hassle, my order was picked up after 4 days. 4. The refund amount was credited immediately by deducting platform fee and dilevery charges ( which was Myntra's fault as it sent me entirely wrong order). 5. The cherry on top is that there is no option to raise further complaint.","1. நான் ஆர்டர் பண்ணது இல்லாம , அது எதுவோ வேற இருந்தது.",English,Tamil,F
Worst online app ever unable to resolve the issue lost my Rs.2500 and the product seems to be unuseful I wouldn't recommend this online shopping app ever to anyone and the overall response from worst myntra is sorry for the inconvenience GO TO HELL MYNTRA,"இந்த ஆப் தான் ரொம்ப மோசமானது. பிரச்சனையை தீர்க்க முடியலை, என் ரூ.2500 மொத்தமா போச்சு. இந்த ஆன்லைன் ஷாப்பிங் ஆப்பை ஒருபோதும் யாருக்கும் பரிந்துரைக்க மாட்டேன். மிந்த்ரா தான் எல்லாத்துக்கும்  'சாரி' ன்னு  சொல்லிட்டு விட்டது, எப்போவுமே! GO TO HELL MYNTRA",English,Tamil,F
"dear all. be careful while shopping with Myntra. they are sending waste and damaged material instead of your valuable and they're not accepting their mistake also. It is impossible to get back your valuable . Instead of this if u want to shop with this fraud master, select COD option only and before paying the delivery boy unbox ur valuables, then make payment. BE ALERT, BE SAFE WITH MYNTRA CHEATERS","நண்பர்களே, Myntra-ல ஷாப்பிங் பண்ணும்போது ஜாக்கிரதையா இருங்க. நீங்க வாங்கின பொருளுக்கு பதிலாக குப்பை பொருளா அனுப்பிடுறாங்க. அதுக்கு மேல அவங்க தப்பை ஒத்துக்கிறதே இல்லை. உங்க பணத்த திருப்பி வாங்குறதும் ரொம்ப கஷ்டம். இந்த மோசக்காரங்களோட ஷாப்பிங் பண்ணனும்னா, COD-தான் எடுங்க. டெலிவரி பையன் கிட்ட பணம் கொடுக்குமுன்னாடியே பாக்கெட் திறந்து பாருங்க. பிறகுதான் பணம் கொடுங்க. ஜாக்கிரதை, Myntra-ல ஷாப்பிங் பண்ணா  பாத்துக்கோங்க",English,Tamil,F
Love the app. Service is good Exchange return is easy Customer care service is good using this app from last 8 yrs. Fast delivery,"இந்த ஆப்ஸ் ரொம்ப நல்லது! சேவை சூப்பர்... எக்ஸ்சேஞ்ச், ரிட்டர்ன் எடுக்கிறதும் ஈஸியா இருக்கு. கஸ்டமர் கேர் பிரச்சினைன்னா கூட நல்லா தீர்த்து தராங்க. நான் இந்த ஆப்ஸ்ல ஏற்கனவே 8 வருஷமா ஷாப்பிங் பண்ணிக்கிட்டிருக்கேன். டெலிவரி ரொம்ப ஃபாஸ்ட்!",English,Tamil,F
I bought a belt. The images displayed for the product in app are different from one another (like 3 to 4 different belts). It is very confusing to understand what is the actual product. Unfortunately the product delivered is completely different from what images are displayed.it is almost like that for all the belts. Didn't expected this myntra. So careless .,"நான் ஒரு பெல்ட் ஆர்டர் பண்ணினேன். ஆப்ல காட்டிய படத்துலேயே 3-4 வெவ்வேறு பெல்ட்டுகளா இருந்துச்சு – எதை நம்பி வாங்கணும்னே குழப்பமா இருந்தது! டெலிவரி ஆன பெல்ட், படத்துல காட்டியதுல இருந்தே மொத்தமாத் தான் வித்தியாசமா இருந்துச்சு! மொதல்ல இப்படி எல்லாம் Myntra-ல நடக்கும்னு நெனைக்கலே... கவனமே இல்லாம செய்யறீங்க",English,Tamil,F
"It has been my favourite platform for years. I just loved the available collections and their exchange services. But my recent experience was really bad. I ordered a ptoduct but due to size issue ,I tried to return the product. But they wouldn't take it,first told me its used product and return it in used category and when i tried that,they said not possible. Feels like cheated. Anyway its better to use other platforms where return is easy and fast.Worst experince,thinking of deleting my acc.","இது எனக்கு பல வருஷமா ரொம்ப பிடிச்ச platform. Collections-ம் exchange service-மும் ரொம்ப நல்லா இருந்தது. ஆனா இப்போ வந்த experience தான் ரொம்ப கெட்டது. ஒரு ப்ரோடுக்ட்-ஆ ஆர்டர் பண்ணேன், சைஸ் பிரச்னையால ரிட்டர்ன்  பண்ண முயற்சி  பண்ணேன். ஆனா அக்ஸ்சப்ட் பண்ணல. முதல்ல “used product”னு  ரிட்டர்ன்  பண்ண சொல்லி, அப்படி ட்ரை பண்ண போது “ரிட்டர்ன் பண்ண முடியாது ”ன்னு  சொன்னாங்க. கொஞ்சம் ஏமாந்த  மாதிரி இருக்கு . இப்போ நம்ம return easy-ஆ fast-ஆ பண்ண முடியுற வேற platforms use பண்ணினா தான் நல்லதுன்னு நினைக்கிறேன். Worst experience. Account-வே delete பண்ணலாம்னு யோசிக்கறேன்",English,Tamil,F
Myntra Shopping is no more like it was before. Customer support is worst. Hidden policies and you can't really try and buy there are so many conditions now.,"இப்போ Myntra-ல ஷாப்பிங் என்பது முன்ன மாதிரி இல்லை! கஸ்டமர் சப்போர்ட் என்பதே மோசமா போயிடுச்சு... ரொம்ப ஹிட்டன் பாலிசி-யும், 'ட்ரை பண்ணி வாங்கலாம்'ன்னு எளிதா இல்லை - இப்போ அடிமேலடியா நிபந்தனைகள் வச்சிருக்காங்க",English,Tamil,F
"Awful Experience with Mytra! Rating: 0/5 Mytra's service is a total disaster! No delivery attempt, no calls, no updates. Unresponsive customer service. Inflexible policy. Worst shopping experience ever! Avoid them if you value your time and sanity!","Myntra-வோட அனுபவம் பயங்கரம்! ரேட்டிங்: 0/5இவங்களோட சேவை என்பதே ஒரு பூகம்பம்! டெலிவரி முயற்சி கிடையாது, கால் கிடையாது, அப்டேட் கிடையாது! கஸ்டமர் கேர் என்பதே செவிடன் காதில் ஊதிய சங்கு தான் ! நெகிழ்வில்லாத விதிமுறைகள்! இதுவரை அனுபவித்ததிலேயே மோசமான ஷாப்பிங்! உங்க நேரத்தையும் மனசாந்தியயும் காப்பாத்தணும்னா இவங்களை விட்டு தூர விலகுங்க!",English,Tamil,F
Products and delivery policies are good. Previously style exchange was provided which is not available now. Shopping experience will be very easy and better if that service continues. Updating about shipping and prices became slow. Previously updates were on-time.,"பொருட்கள் நல்லதுதான், டெலிவரி விஷயத்திலும் பிரச்னை இல்லை. ஆனா முன்னாடி இருந்த 'ஸ்டைல் எக்ஸ்சேஞ் ' இப்போ இல்லை. அது இருந்தா ஷாப்பிங் ரொம்ப ஈஸியா இருக்கும். இப்போ ஷிப்பிங் அப்டேட், விலை மாதிரி எல்லாம் லேட்டா தான் வருது... முன்ன மாதிரி சீக்கிரம் கிடைக்கல.",English,Tamil,F
Worst app ever ! I order dress for my birthday but at First it shows that my order is delayed then my order suddenly cancelled. Will not gonna recommend anyone this app ! Horrible,"மோசமான அப்ப்லிகேஷன் இது தான்! என் பிறந்தநாளுக்கு dress ஆடர்பண்ணிருந்தேன். ஆரம்பத்துல “தாமதம்”ன்னு சொல்லிட்டாங்க. அப்புறம் அடேங்கப்பா, ஒண்ணும் சொல்லாமே orderயே cancel பண்ணிட்டாங்க. இப்போ இதைப் பற்றி யாருக்கும் சொல்லவே மாட்டேன். ரொம்ப கொடுரம்",English,Tamil,F
"Myntra is my favorite app. It has all the things available with competitive prices.. Highly recommend it. Even the delivery, returns and exchange are very practically done👍🏼","Myntra எனக்கு ரொம்ப பிடிச்ச ஆப் . எல்லா விஷயங்களும் இருக்குது, அதுவும் நல்ல விலைக்கே கிடைக்குது. நெறைய பேருக்கும் பராமரிக்கத்தக்க அப்ப் தான் இது. Delivery-வும், return-வும், exchange-ஊம் நன்றா, சிரமமில்லாமா நடந்துருக்குது. சூப்பர்னு சொல்லலாம்.",English,Tamil,F
This app was very good at first not now. It's showing that they had refunded the money but didn't show on mynta wallet. While contacting with customer care they said it's their technical fault. They refunded after I telling them.It happened twice. Also the delivery is very late. The product which I ordered everything was late. Please consider these issues. I'm giving 2 stars because the quality of the products are good. Also the policy and rules are not good.,"இந்த ஆப் முதலில் ரொம்ப நல்லா இருந்துச்சு, இப்போ இல்ல. பணத்தைத் திருப்பிக் கொடுத்துட்டாங்கன்னு தெரியுது, ஆனா மைண்டா வாலட்ல தெரியல. கஸ்டமர் கேர்ல தொடர்பு கொண்டப்போ, அது அவங்களோட டெக்னிக்கல் கோளாறன்னு சொன்னாங்க. நான் சொன்ன பிறகு பணத்தைத் திருப்பிக் கொடுத்துட்டாங்க. ரெண்டு தடவை ஆச்சு. டெலிவரியும் ரொம்ப லேட்டாயிடுச்சு. நான் ஆர்டர் பண்ணின பொருள் எல்லாம் லேட்டாயிடுச்சு. இந்த விஷயங்களைப் பத்தி யோசிச்சுப் பாருங்க. நான் 2 ஸ்டார்ஸ் தருகிறேன், ஏன்னா தயாரிப்புகளின் தரம் நல்லா இருக்கு. கொள்கையும் விதிகளும் சரியில்லை.",English,Tamil,F
Dear myntra Your app doesn't support deeplink. I am try to open an item which I see on the Facebook but it landing me on the home page of Myntra app only. Which is causing I am not able to see and buy that item. Please look and resolve it ASAP.,"அன்புள்ள Myntra டீம், உங்க ஆப்பில் Deeplink சப்போர்ட் இல்ல. நான் Facebook-ல பார்த்த ஒரு ஐடமை திறக்க முயற்சி பண்றேன், ஆனால் அது Myntra ஆப்பின் ஹோம் பேஜ்ல தான் வருது. இதனால நான் அந்த பொருளை பார்க்கவும் வாங்கவும் முடியலை. தயவு செய்து இதை விரைவில் சரி செய்யுங்க.",English,Tamil,F
"I am totally unhappy with Myntra return services. If u r confident about it, then only buy otherwise go to showroom and buy. Mostly all product on Myntra are B grade product prefer buying from Showroom to have a quality(A grade) product.","மிந்த்ரா ரிட்டர்ன் சர்வீஸ்ல எனக்கு முழு திருப்தி இல்லை. உங்களுக்கு அதுல நம்பிக்கை இருந்தா மட்டும் வாங்குங்க, இல்லன்னா ஷோரூம்ல போய் வாங்குங்க. மிந்த்ரால இருக்குற எல்லா பொருட்களும் பெரும்பாலும் பி கிரேடு பொருட்கள்தான். தரமான (ஏ கிரேடு) பொருளைப் பெற ஷோரூமில் இருந்து வாங்கத்தான் விரும்புறாங்க.",English,Tamil,F
It's the worst experience ever The product was to be delivered on 1st of june and the same has not been delivered yet further there is no direct contact with the team and there's no one to talk about the issue and they don't even notify that the delivery will be late. All you can do is track the product by looking at the screen. They provide the chat option for queires which don't even list the issue we actually face neither we are able to write what exactly the issue is. Worst experience😡,"ஜூன் 1-க்கு வந்துடணும்னு இருந்த பொருள் இன்னும் வரலே! கஸ்டமர் கேர்-னு யாரும் இல்லை, போன் பண்ணலாம்-னு எந்த நம்பர்-யும் கிடையாது! டெலிவரி லேட் ஆகுதுன்னு ஒரு மெசேஜ் கூட அனுப்ப மாட்டாங்க! எல்லாம் அந்த ஆப்-ல உள்ள 'டிராக் ஆர்டர்' பாக்கிற மாதிரிதான்! சாட் ஒண்ணு போடுறாங்க... அதுல நமக்கு வந்திருக்கிற பிரச்சனை-ய எழுத முடியாது! என்னடா இது... ரொம்ப மோசமா இருக்கு சார் இவங்க வேலை.",English,Tamil,F
The app doesn't show if the product is unavailable it directly cancel the order on the day of delivery. I reordered the cancelled products but again they canceled all of my order. They also have very poor support system. Very unsatisfactory. I would recommend them to show unavailable status on the products which are not available instead of showing them all.,"இந்த ஆப் ஒரு பொருள் கிடைக்காத போல இருந்தா அதைக் காட்டவே மாட்டேங்குது. டெலிவரி  வர்ற நாள் ஆர்டர் ஐ அவங்களே கான்செல்  பண்ணிடுறாங்க. கான்செல்  ஆன பொருளை மீண்டும் ஆர்டர்  பண்ணினேன், ஆனா அதையும் கான்செல்  பண்ணிட்டாங்க. மேல அதுவும் போச்சு, support system-ஊம் ரொம்ப மோசமா  இருக்கு. ரொம்பவே திருப்தியில்ல. என்னோட பரிந்துரை என்னனா – கிடைக்காத பொருளை நேர்ல “இல்ல”ன்னு காட்டுங்க, அதுக்கு பதிலா எல்லாமே இருக்கு மாதிரி காட்டாதீங்க!",English,Tamil,F
I am a regular customer of Myntra but now I realise that this the worst shopping app. I am facing refund issues from may month. Mistakingly i have ordered a saree on 26th may immediately within 30 min. I cancelled it but I didn't get my refund till now inspite of raising this issue several time to their customer care. Similarly after that I have ordered 1 more saree but it didn't go good on me when I tried so I decided to return but again as usual Myntra's thing I didn't get my refund till now.,"நான் Myntra-வோட ரெகுலர் கஸ்டமர்தான். ஆனா இப்போ தான் புரியுது, இது ஒரு  மோசமான shopping app. மே மாசத்துல  இருந்து தான் ரிபன்ட்  பிரச்சனைக face பண்றேன். May 26-ந் தேதி தப்பா ஒரு சேலை ஆர்டர்  பண்ணிடேன், 30 நிமிஷத்துக்குள்ளே கான்செல் பண்ணிட்டேன். ஆனா இப்ப வரைக்கும் ரிபன்ட்  எதுவுமே கிடைக்கல. ரொம்ப முறை கஸ்டமர் கேர்க்கும் சொன்னேன், பயனில்ல. அதுக்கப்புறம் வேற ஒரு சேலை ஆர்டர் பண்ணேன், ட்ரை பண்ண போது நல்லா வரல. அதனால ரிட்டர்ன்  பண்ண முடிவெடுத்தேன். ஆனா எப்பவும்  போல, Myntra-வோட அதே  வேலைதான் – இன்னும் அந்த amount-ஊம் refund ஆகல.",English,Tamil,F
Worst experience since last 6 months. I want to put this out so that every one would be aware. I have ordered many cloths from Myntra and since last 6 months they cancel the product at the last moment once its out for delivery. They do this at last moment and they don't take the accountability for same. They say they will provide coupons. But we don't order to get coupon after last minute cancellations. NEVER GONNA ORDER FROM MYNTRA AGAIN. MY PLANS ARE RUINED BECAUSE OF THIS CANCELLATIONS.,"கடந்த 6 மாதத்திலேயே மோசமான அனுபவம்! இதை எல்லாரும் தெரிஞ்சுக்கணும்னு சொல்றேன்! நான் Myntra-ல நிறைய துணிகள் ஆர்டர் பண்ணினேன். ஆனா, கடந்த 6 மாதமா, டெலிவரிக்கு வெளியேறியதும் கடைசி நிமிஷத்துல கான்சல் பண்ணிடுறாங்க! யாரும் பொறுப்பேதுக்க  மாட்டாங்க! கூப்பன் தர்றோம்'னு சொல்றாங்க... ஆனா நாங்க கடைசி நிமிஷம் கான்சல் ஆகி கூப்பன் வாங்க ஆர்டர் பண்ணல! இனிமேல் MYNTRA-ல இருந்து எதுவும் ஆர்டர் பண்ண மாட்டேன்! இந்த கான்செல்லேஷன்ல என் ப்ளான்ஸ் எல்லாம் கெட்டுப்போச்சு!",English,Tamil,F
