src,tgt,src_lang,tgt_lang,domain
Myntra started scamming now they send wrong and defected product without seal or tag and when you try to return they don't accept returns and even their customer support is horrible they don't help at all they neither reply to calls nor they use robotic auto generated msg highly dissapointed and please be aware always make videos when you inbox they are big time scamsters now or never buy from this app.,"मिंत्रा ने घोटाला करना शुरू कर दिया है। अब वे बिना सील या टैग के गलत और डिफेक्टिव प्रोडक्ट भेजते हैं और जब आप वापिस करने की कोशिश करते हैं तो वे रिटर्न नहीं लेते हैं। यहां तक ​​कि उनका कस्टमर सपोर्ट भी हॉरिबल है, जो बिल्कुल भी मदद नहीं करता है। वे न तो कॉल का जवाब देते हैं और न ही वे रोबोट ऑटो जनरेटेड मैसेज का उपयोग करते हैं। इससे अत्यधिक निराश हूं। कृपया, सावधान रहें। जब आप बॉक्स को खोलते हैं तो हमेशा वीडियो बनाएं। वे अब बड़े घोटालेबाज हो गये हैं। इस ऐप से कभी भी खरीदारी न करें।",English,Hindi,F
"Recently I ordered 1 kurta from myntra (brand herennow) they delivered a different one, prints are of cheap quality, they didn't even approved my review for the product in fact I gave them the images also. This wasn't the first time, lastly I ordered one track pant (brand Hrx) and sewing stitches of that pants came out in 1day, I wrote a review for the product but they didn't approved it. Why you people don't want to hear feedbacks about the products delivered???","हाल ही में मैंने मिंत्रा ( हेयर एन नाओ ब्रांड) से 1 कुर्ता ऑर्डर किया, लेकिन उन्होंने एक अलग ही कुर्ता डिलीवर किया, जिसके प्रिंट सस्ती क्वालिटी के हैं। उन्होंने प्रोडक्ट के लिए मेरे रिव्यू को भी नहीं माना। दरअसल, मैंने उन्हें फोटोज भी दीं थीं। यह पहली बार नहीं था, आखिरी बार मैंने एक ट्रैक पैंट (एचआरएक्स ब्रांड) ऑर्डर की थी और उस पैंट की सिलाई 1 दिन में निकल गई। मैंने प्रोडक्ट के लिए एक रिव्यू लिखा, लेकिन उन्होंने इसे मंजूरी नहीं दी। आप लोग डिलीवर किए गए प्रोडक्ट्स के बारे में फीडबैक क्यों नहीं सुनना चाहते???",English,Hindi,F
Very poor experience with Myntra... I have been cheated by Myntra in which they have marked a transaction as exchange which in fact was a return one... As a result I neither got the product nor received any refund for the product. The customer care executives including senior ones are not ready to listen anything. Poorest experience with Myntra,"मिंत्रा के साथ निहायत ही बुरा एक्सपीरियंस... मिंत्रा ने मुझे धोखा दिया है। उन्होंने एक ट्रांजेक्शन को एक्सचेंज के रूप में मार्क किया, जो दरअसल एक रिटर्न था... नतीजतन मुझे न तो प्रोडक्ट मिला और न ही प्रोडक्ट के लिए कोई रिफंड मिला। सीनियर्स सहित कस्टमर केयर एग्जीक्यूटिव्ज कुछ भी सुनने के लिए तैयार नहीं हैं। मिंत्रा के साथ सबसे खराब एक्सपीरियंस।",English,Hindi,F
"It was a good platform for shopping but Two days ago, I ordered an item, but myntra cancelled it without informing me, and the call to coustmer service executive is not responding. It's really very bad experience.","यह शॉपिंग के लिए एक अच्छा प्लेटफॉर्म था, लेकिन दो दिन पहले मैंने एक आइटम ऑर्डर किया, लेकिन मिंत्रा ने मुझे बताए बिना इसे कैंसिल कर दिया। कस्टमर सर्विस एग्जीक्यूटिव्ज को कॉल करने पर कोई जवाब नहीं दे रहा है। यह वास्तव में बहुत बुरा एक्सपीरियंस है।",English,Hindi,F
"Worst application to use If we orders any product by using this application, it will show us delivered to u automatically without delivering what u order. I didn't got any call or msg from delivering associate. But associate put as delivered wonderful. Stop using this application. Worst app after same day they reply me from our end order is delivered to you. But I didn't receive my order Fraud application Fraud application Fraud application Fraud application fraud application.","उपयोग करने के लिए सबसे बोगस एप्लीकेशन। यदि हम इस एप्लीकेशन का उपयोग करके कोई भी प्रोडक्ट ऑर्डर करते हैं, तो यह ऑर्डर किए गए प्रोडक्ट को डिलीवर किए बिना, अपने आप ही डिलीवर्ड दिखा देगा। मुझे डिलीवरी करने वाले से कोई कॉल या संदेश नहीं मिला, लेकिन उसने दिखा दिया कि डिलीवरी बहुत बढ़िया हुई। इस एप्लीकेशन का उपयोग करना बंद कर दें। सबसे खराब ऐप। उसी दिन जब वे हमें जवाब देते हैं तो ऑर्डर आपके पास डिलीवर हो जाता है!! लेकिन मुझे मेरा ऑर्डर नहीं मिला। धोखाधड़ी वाला एप्लीकेशन, धोखाधड़ी वाला एप्लीकेशन, धोखाधड़ी वाला एप्लीकेशन, धोखाधड़ी वाला एप्लीकेशन, धोखाधड़ी वाला एप्लीकेशन।",English,Hindi,F
"Worst app to do online shopping, they will lock us with thair unethical return policies, not allowing us to return or exchange. Even they are not allow us to give feedback back. How the government allowing these people to do online frauds. This app most suitable to monarchy countries",ऑनलाइन शॉपिंग करने के लिए सबसे खराब ऐप। वे हमें अपनी अनइथिकल रिटर्न पॉलिसीज के साथ लॉक कर देंगे। हमें रिटर्न या एक्सचेंज नहीं करने देंगे। यहां तक ​​कि वे हमें फीडबैक भी नहीं देने देंगे। सरकार इन लोगों को ऑनलाइन धोखाधड़ी कैसे करने दे रही है। यह ऐप राजशाही देशों के लिए सबसे सही है।,English,Hindi,F
Worst shoping app. Yesterday I planned to order the things in my cart. But when I tried to order those things it showing 2300 . But after 15 min in front of my eyes they spiked price 2700 with discount.. and the best part is it's showing 2900 on Myntra application. The amount of frustration coustomer have to deal with because of these cheep seeling tactics is immense. Please consider buying from ajio or any other site Never buy anything from Myntra. Shame on you guys.,"सबसे खराब शॉपिंग ऐप। कल मैंने अपनी कार्ट में रखी चीज़ों को ऑर्डर करने की प्लानिंग की। जब मैंने उन चीज़ों को ऑर्डर करने की कोशिश की तो यह 2300 रूपये दिखा रहा था, लेकिन 15 मिनट बाद मेरी आँखों के सामने ही उन्होंने डिस्काउंट के साथ कीमत 2700 रूपये बढ़ा दी.. और सबसे बढ़िया बात तो यह रही कि मिंत्रा एप्लीकेशन पर यह 2900 रूपये दिखा रहा है। इन चीप सेलिंग टेक्टिक्स के कारण कस्टमर्स को बहुत अधिक निराशा का सामना करना पड़ता है। कृपया, अजिओ या किसी अन्य साइट से खरीदारी करने पर विचार करें। मिंत्रा से कभी कुछ न खरीदें। मिंत्रा, शर्म आनी चाहिए आप लोगों को।",English,Hindi,F
Wishlist should be updated automatically ( means it shouldn't be limited upto 1000) but when we add newer items older should be deleted automatically. We don't have time to organise wishlist !,"विशलिस्ट को अपने आप अपडेट किया जाना चाहिए (जिसका अर्थ है कि यह 1000 तक सीमित नहीं होना चाहिए), लेकिन जब हम नये आइटम्स को जोड़ते हैं तो पुराने आइटम्स को अपने आप हटा दिया जाना चाहिए। हमारे पास विशलिस्ट ऑर्गेनाइज़ करने का समय नहीं है!",English,Hindi,F
"I created a return order for these pants twice, but eKart delivery rejected my return. There is no damage to the seal tag or price tag, but they simply rejected it, claiming it was the wrong product. I filed a complaint about this in the app, but the Myntra team has not provided a solution yet. This has made me very sad. I would not recommend Myntra for online shopping to anyone.","मैंने इन पैंट्स के लिए दो बार रिटर्न ऑर्डर किया, लेकिन ईकार्ट डिलीवरी ने मेरा रिटर्न रिजेक्ट कर दिया। सील टैग या प्राइस टैग को कोई नुकसान नहीं हुआ है, फिर भी उन्होंने इसे गलत प्रोडक्ट बताकर रिजेक्ट कर दिया। मैंने ऐप में इस बारे में शिकायत की, लेकिन मिंत्रा टीम ने अभी तक कोई समाधान नहीं किया है। इससे मैं बहुत परेशान हूं। मैं किसी को भी ऑनलाइन शॉपिंग के लिए मिंत्रा का सुझाव नहीं दूंगा।",English,Hindi,F
Do not purchase anything from myntra there reimbursement policy is bad and delivery agent service is worst. They will harass you if you cancel or return the product. I still have not recieved my reimbursement for the cancellation of product from past 2weeks.,"मिंत्रा से कुछ भी न खरीदें, उनकी पैसे वापिस करने की पॉलिसी खराब है और डिलीवरी एजेंट सर्विस तो सबसे खराब है। यदि आप प्रोडक्ट कैंसिल करते हैं या वापिस करते हैं तो वे आपको परेशान करेंगे। मुझे प्रोडक्ट कैंसिल करने पर पिछले 2 सप्ताह से पैसे वापिस नहीं मिले हैं।",English,Hindi,F
Worst app to buy electronics I bought a boat air dopes last week and put for exchange and they were defective I tried for exchange but every single time they sent me defective product I hope no one should go through this all trouble .,"इलेक्ट्रॉनिक्स खरीदने के लिए सबसे खराब ऐप। मैंने पिछले हफ्ते एक बोट एयर डोप्स खरीदा, और डिफेक्टिड होने पर एक्सचेंज करने की कोशिश की, लेकिन हर बार उन्होंने मुझे डिफेक्टिड प्रोडक्ट भेजा। आशा करता हूं कि किसी को भी ऐसी परेशानी से नहीं गुजरना पड़े।",English,Hindi,F
"Today I returned a product which I bought from Myntra because I received the worng product that is totally different what I saw in the image. But I didn't receive the full amount as refund. Myntra deducted Rs. 20 in the name of platform fee.. I mean this is ridiculous, if someone buy a product from myntra and he receive the wrong product which totally different what he saw in the image after that he get refunded with partial amount.. what is this behaviour Myntra 😡. You are doing scam.","आज मैंने मिंत्रा से खरीदा हुआ एक प्रोडक्ट वापिस कर दिया,, क्योंकि मुझे गलत प्रोडक्ट मिला था, जो इमेज में दिखाई देने वाले प्रोडक्ट से बिल्कुल अलग था। लेकिन मुझे रिफंड के रूप में पूरे पैसे नहीं मिले। मिंत्रा ने प्लेटफ़ॉर्म फीस के नाम पर 20 रूपये काट लिए। मेरे ख्याल से यह बेतुका है। अगर कोई मिंत्रा से प्रोडक्ट खरीदता है और उसे गलत प्रोडक्ट मिलता है, जो इमेज में दिखाई देने वाले प्रोडक्ट से बिल्कुल अलग है, तो उसे पार्शियल अमाउंट के साथ रिफंड मिलता है। यह क्या है, मिंत्रा। 😡। आप घोटाला कर रहे हैं।",English,Hindi,F
"Good shopping experience, please train delivery executives to deliver at home only. As my home situated at hill area but still Amazon executive delivers at home only. For Myntra I have to go on road to pick my packet, although my home is just 1-2 min away from main road. Please train them to call at after they reach at home address. Rest I beleive I am was the 1 st ever person, order on Myntra from place and start deliveries here. Thanks, hope you catch my points.","खरीदारी का बढ़िया एक्सपीरियंस। कृपया, डिलीवरी एग्जीक्यूटिव्ज को घर पर ही डिलीवरी करने के लिए ट्रेंड करें। जैसे कि मेरा घर पहाड़ी क्षेत्र में है, फिर भी अमेजॉन एग्जीक्यूटिव्ज घर पर ही डिलीवरी करते हैं। मिंत्रा का पैकेट लेने के लिए मुझे सड़क पर जाना पड़ता है, हालाँकि मेरा घर मुख्य सड़क से सिर्फ़ 1-2 मिनट की दूरी पर ही है। कृपया, उन्हें घर के पते पर पहुँचने के बाद कॉल करने के लिए ट्रेंड करें। मेरा मानना ​​है कि मैं पहला व्यक्ति हूँ जिसने इस क्षेत्र में, मिंत्रा पर ऑर्डर करना और यहाँ डिलीवरी करवाना शुरू किया। धन्यवाद, आशा है कि आप मेरी बात समझ गए होंगे।",English,Hindi,F
Great Experience with Myntra Shopping.. But recently Their Delivery executives denies Home delivery and Ask to collect parcels from more than 100 M of distance that too they always be in hurry and will Speak up rudely so much of time wasted.. But they are not understanding enough to estimate the time that will be consumed to walk that distance.. And without information cancles order.. Whereas all the efforts walk out those 100 meters are wasted.. Also you cannot beleive on their delivery timelin,"मिंत्रा शॉपिंग के साथ शानदार एक्सपीरियंस रहा.. लेकिन आजकल उनके डिलीवरी एग्जीक्यूटिव्ज होम डिलीवरी से मना करने लगे हैं और 100 मीटर से अधिक दूरी से पार्सल लेने के लिए कहते हैं। इतना ही नहीं वे हमेशा जल्दी में भी होते हैं और बदतमीजी से बात करते हैं। इस सबसे बहुत समय बर्बाद होता है.,. लेकिन उन्हें इसकी समझ ही नहीं होती कि इतनी दूर चलने में कितना समय लगेगा..और बिना सूचना के ऑर्डर कैंसिल कर देते हैं.. जिससे 100 मीटर तक चलने की मशक्कत बेकार हो जाती है.. इसके अलावा आप उनकी डिलीवरी टाइमलाइन पर भी विश्वास नहीं कर सकते।",English,Hindi,F
they said that my order would be selivered withing 2 days with express delivery....but now my order status says delivery failed....the customer support is even worse....its an absolute waste of time...DO NOT ORDER FROM THIS APP.,उन्होंने बताया कि मेरा ऑर्डर एक्सप्रेस डिलीवरी से दो दिनों के भीतर डिलीवर कर दिया जाएगा... लेकिन अब मेरे ऑर्डर का स्टेटस बता रहा है कि डिलीवरी फेल हो गई है... कस्टमर सपोर्ट और भी बदतर है... यह पूरी तरह से समय की बर्बादी है... इस ऐप से ऑर्डर न करें।,English,Hindi,F
"I used to love Myntra but the disappointment I have suffered is incomparable The will pickup the return but won't pay you back no matter how many times you call chat or do whatever, they won't Then they would send you a completely different order and won't let you exchange it so that they can again keep your money. Disappointing and disrespectful I would give zero stars if I could","मैं मिंत्रा को पसंद करती थी, लेकिन मुझे जो निराशा मिली है वह बेमिसाल है। वे रिटर्न पिकअप तो कर लेंगे लेकिन आपको पैसे वापिस नहीं देंगे, चाहे आप कितनी भी बार कॉल करें या चैट करें या कुछ भी करें, वे आपको पैसे वापिस नहीं देंगे। फिर वे आपको एक बिल्कुल अलग ऑर्डर भेजेंगे और आपको इसे एक्सचेंज नहीं करने देंगे ताकि वे फिर से आपके पैसे रख सकें। निराशाजनक और अपमानजनक। अगर मैं दे सकती तो जीरो स्टार देती।",English,Hindi,F
If you are leaving beyond city don't order from them .they will deliver wrong product and then they will not return the delivered product at last you have to suffer.your money get waste.and they will specify some date to resolve your problem but they will not resolve it and give you another date to solve your issue. But they will not solve your issue.,"यदि आप शहर से बाहर जा रहे हैं तो उनसे ऑर्डर न करें। वे गलत प्रोडक्ट डिलीवर करेंगे और फिर वे डिलीवर्ड प्रोडक्ट को वापिस नहीं लेंगे। अंत में आपको नुकसान उठाना पड़ेगा। आपका पैसा बर्बाद हो जाएगा। वे आपकी प्रॉब्लम को हल करने के लिए कोई डेट देंगे, लेकिन वे इसे हल नहीं करेंगे और इश्यू को हल करने के लिए आपको एक और डेट देंगे, लेकिन वे आपके इश्यू का समाधान नहीं करेंगे।",English,Hindi,F
Very bad it is when no service is provided for your wrong product....there service is very baad . Many times call has been done to customer care still no solution. Also they do not show the clear review of product you you want to tell how bad product is they will claim this comment to be inappropriate,"बहुत बुरा लगता है, जब आपके गलत प्रोडक्ट के लिए कोई सर्विस नहीं दी जाती है.... उनकी सर्विस बहुत खराब है। कस्टमर केयर को कई बार कॉल करने पर भी कोई समाधान नहीं हुआ। इसके अलावा वे प्रोडक्ट का कोई क्लियर रिव्यू नहीं दिखाते हैं। आप बताना चाहते हैं कि प्रोडक्ट कितना खराब है, लेकिन वे इस कमेंट को गलत बता देते हैं।",English,Hindi,F
Myntra is totally a bad company I I'll buy a product from it and they send me wrong product and when I place replacement then the again give me wrong product. Then I want refund but they don't solve my problem and decline my refund. They do fraud with me .,"मिंत्रा पूरी तरह से एक खराब कंपनी है। मैंने इससे एक प्रोडक्ट खरीदा और उन्होंने मुझे गलत प्रोडक्ट भेज दिया। जब मैंने प्रोडक्ट बदलने के लिये कहा तो मुझे फिर से गलत प्रोडक्ट भेज दिया। अब मैं रिफंड चाहती हूँ, लेकिन वे मेरी प्रॉब्लम का समाधान नहीं कर रहे हैं। वे मेरे रिफंड के लिये मना कर कर रहे हैं। उन्होंने मेरे साथ धोखा किया है।",English,Hindi,F
"very bad service always delayed in delivery and customer care have no information regarding that and i am not able to track my order extremely disappointed ,customer service is very very bad. Always not refund full money 199 rupees deducted from refund","बहुत खराब सर्विस। डिलीवरी में हमेशा देर होती है और कस्टमर केयर के पास इस बारे में कोई जानकारी नहीं होती। मैं अपने ऑर्डर को ट्रैक नहीं कर पा रहा हूँ। मैं बेहद निराश हूँ। कस्टमर सर्विस बहुत खराब है। कभी भी पूरा पैसा वापिस नहीं किया जाता है, रिफंड से 199 रुपये काट लिए जाते हैं।",English,Hindi,F
"Myntra is fraud scam company, I ordered 3 us polo tshirt at discounted price and paid the payment online, since they don't want give it at discounted price, Myntra kept me waited for 20 days and then cancelled my order that they are incompetent to deliver the order. This is very legitimate scam myntra does it often.","मिंत्रा धोखाधड़ी करने वाली घोटाला कंपनी है। मैंने 3 यूएस पोलो टीशर्ट्स डिस्काउंटिड प्राइस पर ऑर्डर की थीं और ऑनलाइन पेमेंट किया था। क्योंकि वे इसे डिस्काउंटिड प्राइस पर नहीं देना चाहते थे, इसलिये मिंत्रा ने मुझे 20 दिनों तक इंतजार करवाया और फिर मेरा ऑर्डर कैंसिल कर दिया कि वे ऑर्डर देने में असमर्थ हैं। यह बहुत ही वैध घोटाला है। मिंत्रा अक्सर ऐसा करता है।",English,Hindi,F
My all orders get cancelled by itself on the day of dilivery....first time I thought there is some issue with my orders but it happens same with the next all orders .... I have waited so many days for for the orders and It's very disappointing...it was my worst experience..,"डिलीवरी के दिन मेरे सभी ऑर्डर अपने आप कैंसिल हो जाते हैं। पहली बार मैंने सोचा कि मेरे ऑर्डर में कुछ इश्यू है, लेकिन अगले सभी ऑर्डर्स के साथ ऐसा ही हुआ। मैंने अपने ऑर्डर्स के लिए इतने दिनों तक इंतजार किया। यह बहुत निराशाजनक है... यह मेरा सबसे बुरा एक्सपीरियंस था।",English,Hindi,F
"Meeso have been very frustrating lately, I ordered my product long ago and the order was to be reach here on 26 feb but still I haven't got my order and, i dont even know what's the reason why my order is no here yet. It's not the first time it's the second time happening","मीशो आजकल बहुत निराश कर रहा है। मैंने अपने प्रोडक्ट को बहुत पहले ऑर्डर किया था। यह ऑर्डर 26 फरवरी को यहां पहुंचने वाला था, लेकिन फिर भी मुझे अपना ऑर्डर नहीं मिला है। मुझे यह भी नहीं पता कि मेरा ऑर्डर अभी तक यहां क्यों नहीं है। यह पहली बार नहीं है, ऐसा दूसरी बार हो रहा है।",English,Hindi,F
Shipping charges are unreasonably high. Very high. 80/- ... My godd... Along with 20/- platform fee. This always Disturbs the budget,शिपिंग चार्जिज अनुचित रूप से बहुत अधिक हैं। बहुत अधिक। 80/- ... हे भगवान... 20/- प्लेटफ़ॉर्म फीस के साथ। इससे हमेशा बजट बिगड़ जाता है।,English,Hindi,F
"I am always satisfied with the product, but it's delivery is something that is the worst. I have received parcels from delivery agents such as ekart and delhivery and these partners are literally of no use. They'll not even bother to deliver the parcel at the house gate, instead will call you somewhere midway. They are super rude and have no sense to talk at all. This one guy just started screaming at me for asking him to come a little ahead to deliver the parcel.","मैं हमेशा प्रोडक्ट्स से तो खुश रहती हूँ, लेकिन इसकी डिलीवरी सबसे खराब है। मुझे ईकार्ट और डेल्हीवेरी जैसे डिलीवरी एजेंटों से पार्सल मिले हैं और ये पार्टनर्स सचमुच किसी काम के नहीं हैं। वे घर के गेट पर भी पार्सल पहुँचाने की जहमत नहीं उठाते। इसके बजाय आपको बीच रास्ते में ही बुला लेंगे। वे बहुत बदतमीज हैं और उन्हें बात करने की कोई सेन्स नहीं है। एक आदमी ने तो मुझ पर चिल्लाना शुरू कर दिया, क्योंकि मैंने उसे पार्सल डिलीवर के लिए थोड़ा आगे आने के लिए कहा था।",English,Hindi,F
Very bad customer service....you order something and get something else and customer service is worse they won't listen to you they just say what they're taught....do not use it.Use ajio instead...it is much better than this app and ajio sales team is much more polite.,"कस्टमर सर्विस बहुत ख़राब है... आप ऑर्डर कुछ करते हैं और आपको मिलता कुछ और है और कस्टमर सर्विस तो एकदम बदतर है। वे आपकी बात नहीं सुनते, वे वही कहते हैं जो उन्हें सिखाया गया है... इसका उपयोग न करें। इसके बजाय अजिओ का उपयोग करें... यह इस ऐप से बहुत बेहतर है और अजिओ की सेल्स टीम बहुत अधिक पोलाइट है।",English,Hindi,F
Mynta is giving horrible experiences these day .... I ordered a top they had send me a shorts which is not even my size . I placed a return request but no one has come to pick up. I requested for the return of parcel on same delivery date ..the delivery boy came back and he said call to the customer care I can't take your order..... Their is no option to call in the the office...the issue has not been solved and I didn't get any refund..very frustrating and experience...,"मिंत्रा से आजकल हॉरिबल एक्सपीरियंस हो रहे हैं.... मैंने एक टॉप ऑर्डर किया था, उन्होंने मुझे एक शॉर्ट्स भेज दिया जो मेरे साइज़ का भी नहीं था। मैंने रिटर्न के लिये कहा, लेकिन कोई भी इसे लेने नहीं आया। मैंने उसी डिलीवरी डेट पर पार्सल वापिस करने के लिये कहा... डिलीवरी बॉय वापिस आया और उसने कहा कि कस्टमर केयर को कॉल करें, मैं आपका ऑर्डर नहीं ले सकता... उनके पास ऑफ़िस में कॉल करने का कोई ऑप्शन नहीं है... इश्यू का समाधान नहीं हुआ और मुझे कोई रिफंड नहीं मिला... बहुत निराशाजनक और खराब एक्सपीरियंस...",English,Hindi,F
Your customer service has gone bad. I regret shopping from here. Your logistics partners are more rude everyday. Whats the point of having good collections and good brands if you are not capable of providing valuable customer experience !,आपकी कस्टमर सर्विस खराब हो गई है। मुझे यहाँ से खरीदारी करने का अफसोस है। आपके लॉजिस्टिक्स पार्टनर हर दिन और भी ज़्यादा बदतमीज होते जा रहे हैं। अगर आप वेल्यूएबल कस्टमर एक्सपीरियंस नहीं दे सकते तो अच्छे कलेक्शन और अच्छे ब्रांड होने का क्या मतलब है!,English,Hindi,F
"They'll charge you extra for shipping, they'll charge you extra in the name of platform fee and if not enough they'll charge you extra for cash on delivery also. A big let down for me","वे आपसे शिपिंग के लिए अतिरिक्त चार्ज लेंगे, वे आपसे प्लेटफ़ॉर्म फीस के नाम पर अतिरिक्त फीस लेंगे और यदि इतना बस नहीं है तो वे आपसे कैश ऑन डिलीवरी के लिए भी अतिरिक्त चार्ज लेंगे। मेरे लिए यह बहुत निराशाजनक है।",English,Hindi,F
"Absolutely useless service. I have complained for 10 days, but have not received any service. Myntra is complete rubbish. I received the smartwatch from Mitra without a charger and no solution to the complaint has been found yet. Totally Rabbish platform.","बिलकुल बेकार सर्विस। मैं 10 दिन से शिकायत कर रहा हूँ, लेकिन कोई सर्विस नहीं मिली। मिंत्रा बिलकुल बकवास है। मुझे मिंत्रा से स्मार्टवॉच बिना चार्जर के मिली और अभी तक शिकायत का कोई समाधान नहीं हुआ है। बिलकुल बकवास प्लेटफॉर्म।",English,Hindi,F
"Customer service is worst, recently i have purchased one Levi's brief, but on the day of delivery of my product, i didn't get my parcel but it was shown as delivered my product (OTP or delivery guy call). nowadays Ecom companies especially Myntra is doing fraud with their customers.","कस्टमर सर्विस सबसे खराब है। हाल ही में मैंने एक लेवी का ब्रीफ खरीदा। मेरे प्रोडक्ट की डिलीवरी के दिन मुझे मेरा पार्सल नहीं मिला, लेकिन यह दिखाया गया कि मेरा प्रोडक्ट डिलीवर हो गया है (ओटीपी या डिलीवरी मैन कॉल)। आजकल ईकॉम कंपनियां, विशेष रूप से मिंत्रा अपने कस्टमर्स के साथ धोखाधड़ी कर रही हैं।",English,Hindi,F
"Quality products, Timely delivery and affordable prices made me regular customer of Myntra Wide range of products, branded stuff with huge discounts satisfies my thrift instincts. Even I recommend Myntra to my friends and family members because it offers wide range of products and huge discounts with out compromising Quality for all age groups.The return and exchange policy of Myntra is also simple and more convenient and genuine. The Timely and at times early delivery provides enormous happine","क्वालिटी प्रोडक्ट्स, समय पर डिलीवरी और किफायती कीमतों ने मुझे मिंत्रा का रेगुलर कस्टमर बना दिया है। प्रोडक्ट्स की काफी बड़ी रेंज, भारी डिस्काउंट के साथ ब्रांडेड सामान मेरी बचत की आदत को संतुष्ट करता है। मैं अपने दोस्तों और परिवार के सदस्यों को भी मिंत्रा से शॉपिंग की सलाह देती हूँ, क्योंकि यह सभी एज ग्रुप्स के लिए क्वालिटी से कंप्रोमाइज किए बिना प्रोडक्ट्स की काफी बड़ी रेंज और भारी डिस्काउंट देता है। मिंत्रा की रिटर्न और एक्सचेंज प़ॉलिसी भी सरल और अधिक सुविधाजनक और सही है। समय पर और कभी-कभी जल्दी डिलीवरी से बहुत खुशी होती है।",English,Hindi,F
"Meesho is very good, And can be more better for more people when they'll scroll they will find new things under their budget according to my experience meesho is just wow..❤️leaving a heart for this app..rate this app so more people can also explore here..😊","मीशो बहुत अच्छा है, तथा काफी लोगों के लिए, जब वे स्क्रॉल करेंगे तो उन्हें अपने बजट में नई चीजें मिलेंगी, और बेहतर हो सकता है। मेरे अनुभव के अनुसार मीशो तो बस वाओ है..❤️ इस ऐप के लिए हार्ट इमोजी छोड़ रही हूं.. इस ऐप को रेट करें ताकि अधिक से अधिक लोग यहां से भी चीजें खोज सकें..😊",English,Hindi,F
"Guys, theres a new case now. Myntra sends wrong product without inner invoice and then refuses to refund money. VERY BAD EXPERIENCE DONT BUY FROM THIEF MYNTRA The delivery girl is absolutely dumb, and highly rude and impolite and an idiot also. She does not understand directions given to her and will argue with you unnecessarily. PLEASE DO NOT USE THIS APP","दोस्तों, अब एक नया मामला सामने आया है। मिंत्रा बिना इनर इनवॉइस के गलत प्रोडक्ट भेजता है और फिर पैसे वापिस करने से मना कर देता है। बहुत बुरा एक्सपीरियंस रहा। इस चोर मिंत्रा से खरीदारी न करें। डिलीवरी गर्ल बिल्कुल बेवकूफ है, और बहुत ही बदतमीज और असभ्य और मूर्ख भी है। उसे दिए गए निर्देश समझ में नहीं आते और वह बेवजह आपसे बहस करती है। कृपया, इस ऐप का इस्तेमाल न करें।",English,Hindi,F
The worst shopping application I ever used. Flipkart is much better than this application. It deducts 100 rupees from refund as platform fee and Shipping charges. So Flipkart is much more better as it refunds all your amount.,"मेरे द्वारा इस्तेमाल किये गये ऐप्स में से सबसे खराब शॉपिंग ऐप। फ्लिपकार्ट इस एप्लीकेशन से कहीं बेहतर है। यह प्लेटफॉर्म फीस और शिपिंग चार्ज के रूप में रिफंड से 100 रुपये काट लेता है। इसलिए फ्लिपकार्ट कहीं बेहतर है, क्योंकि यह आपके सारे पैसे वापिस कर देता है।",English,Hindi,F
very good collection for all age groups...returns and exchanges and refunds are super comfortable...absolutely fantastic app,"सभी एज ग्रुप्स के लिए बहुत अच्छा क्लेक्शन... रिटर्न, एक्सचेंज और रिफंड बहुत आरामदायक हैं... एकदम शानदार ऐप है।",English,Hindi,F
First the company delivered wrong product and when we complained about it they took lots of time unless the last date of return came and then refused to accept by saying it's not our product. Wow what an idea to sell wrong products. I lost both my product and money. This app is simply waste of time and money The worst experience i ever have faced,"पहले तो कंपनी ने गलत प्रोडक्ट दिया और जब हमने इसकी शिकायत की तो उन्होंने वापिसी की लास्ट डेट आने तक बहुत समय ले लिया और फिर यह कहकर लेने से इनकार कर दिया कि यह हमारा प्रोडक्ट नहीं है। वाह, गलत प्रोडक्ट बेचने का क्या आइडिया है। मैंने अपना प्रोडक्ट और पैसे दोनों खो दिये। यह ऐप केवल समय और पैसे की बर्बादी है। यह अब तक का मेरा सबसे बुरा एक्सपीरियंस है।",English,Hindi,F
