src,tgt,src_lang,tgt_lang,domain
What kind of pathetic service you guys provide? There is no customer care support. There are only chat bots who serve no purpose. You customer care number is also a disaster. No update is sent to number about the status of order. No sms when order is out for deliverey. Trying to cancel my order. But nothing is working. Learn something from Amazon how to provide customer support service. I tried send my order ID and my issue to your provided mail and you didn't provided any solution till date.,আপনারা কী ধরনের বাজে পরিষেবা প্রদান করে থাকেন? কোনও গ্রাহক পরিষেবা সহায়তা নেই। শুধুমাত্র চ্যাট বট রয়েছে যা কোনও কাজের নয়। আপনাদের গ্রাহক পরিষেবার নম্বরটিও একধরনের বিপর্যয়। অর্ডারের অবস্থা সম্পর্কে জানিয়ে নম্বরে কোনও আপডেট পাঠানো হয় না। যখন অর্ডারটি সরবরাহের জন্য বাইরে থাকে তখন কোনও এসএমএস দেওয়া হয় না। আমার অর্ডার বাতিল করার চেষ্টা করছি। কিন্তু কিছুই কাজ করছে না। অ্যামাজন থেকে কিছু শিখুন যে কিভাবে গ্রাহক সহায়তা পরিষেবা প্রদান করতে হয়। আমি আমার অর্ডার আইডি এবং আমার ইস্যুটি আপনাদের প্রদত্ত মেইলে পাঠানোর চেষ্টা করেছি এবং আপনারা আজ অবধি কোনও সমাধান দেননি।,English,Bengali,F
One of the worst shopping app I have seen. Customer support is next level worst. They don't deliver the products ordered with COD as if we don't pay. I have been a good customer since beginning but even then there is such a poor service provided. I recommend not to buy any product on this application under COD.,"আমার দেখা সবচেয়ে খারাপ কেনাকাটা করার অ্যাপগুলির মধ্যে একটি। গ্রাহক সহায়তা অন্য স্তরের, সবচেয়ে খারাপ। তারা সিওডি-তে অর্ডার করা জিনিষগুলি সরবরাহ করে না যেন আমরা টাকা দেব না। আমি শুরু থেকেই একজন ভালো ক্রেতা, কিন্তু তাসত্ত্বেও এত খারাপ পরিষেবা দেওয়া হয়। আমি এই অ্যাপ্লিকেশন থেকে সিওডি-তে কোনও জিনিষ না কেনার জন্য পরামর্শ দিচ্ছি।",English,Bengali,F
"Very bad experience.i ordered a jeans and i received a defective product,now they are not taking it back even i have shared all the pictures.i followed them many times on customer care, every time they said we are looking on it . finally doing nothing.its been 3week i raised the complaint.very bad attitude.it wasn't expected from such platform.they are not accepting that they have delivered defective product.i m very disappointed i have already shared all the pictures with all tags but all waste","খুব খারাপ অভিজ্ঞতা। আমি একটা জিন্স অর্ডার করেছিলাম এবং আমি একটি ত্রুটিপূর্ণ জিনিষ পেয়েছিলাম, আমি সমস্ত ছবি শেয়ার করা সত্ত্বেও এখন তারা ওটা ফেরত নিচ্ছে না। আমি গ্রাহক পরিষেবায় তাদের অনেকবার জিজ্ঞাসা করেছি, প্রত্যেকবার তারা বলেছে যে তারা ব্যাপারটা দেখছে। অবশেষে কিছুই করে নি। 3 সপ্তাহ হয়ে গেছে আমি অভিযোগ জানিয়েছি। খুব খারাপ মনোভাব। এরকম একটা প্ল্যাটফর্ম থেকে এরকমটা আশা করা যায় না। তারা এটাও মানছে না যে তারা ত্রুটিপূর্ণ জিনিষ সরবরাহ করেছে। আমি খুব হতাশ আমি ইতিমধ্যে ট্যাগ সহ সমস্ত ছবি শেয়ার করেছি কিন্তু পুরোটাই বেকার করা",English,Bengali,F
Worst .they gave me product without brand tag and didn't return the product.i calles and complain many times but they told me please wt 2 days and didn't do any thing..I want my refund..please take back my product.. delivery boy also saw the brand name was missing ..but l next day he came and told me he will not pickup my return..so pathetic app I am elite member but they treat like this .so frustrating.. why they don't have any optn like open box..they didn't send me brand tag name ..,সবচেয়ে খারাপ। তারা আমাকে ব্র্যান্ড ট্যাগ ছাড়াই জিনিষটা দিয়েছিল এবং জিনিষটা ফেরত নেয় নি। আমি অনেকবার ফোন করে অভিযোগ জানিয়েছি কিন্তু তারা আমাকে অনুগ্রহ করে 2 দিন অপেক্ষা করতে বলে কিন্তু কোনও কাজ করেনি..আমি আমার টাকা ফেরত চাই..দয়া করে আমার জিনিষটা ফেরত নিয়ে নিন.. ডেলিভারি বয়ও দেখেছিল যে ব্র্যান্ডের নামটি অনুপস্থিত ছিল ..কিন্তু পরের দিন সে যখন এল তখন সে আমাকে বলল যে সে আমার জিনিষ ফেরত নেবে না..খুব বাজে অ্যাপ আমি এলিট সদস্য কিন্তু তারা এইরকম আচরণ করে। খুবই হতাশাজনক..কেন তাদের কাছে ওপেন বক্সের মতো কোনও বিকল্প নেই..তারা আমাকে ব্র্যান্ড ট্যাগের নাম পাঠায়নি ..,English,Bengali,F
"My express order has been cancelled and there is no update on the app. Delivery of Myntra has become very bad. Customer support team is like a parrot, they just repeat same thing again and again. Also, quality of products have gone so down that I return at least 80% of the orders.","আমার এক্সপ্রেস অর্ডার বাতিল করা হয়েছে এবং অ্যাপে এই বিষয়ে কোনও আপডেট নেই। মিন্ত্রার সরবরাহ করার পরিষেবা খুব খারাপ হয়ে গেছে। গ্রাহক সহায়তা দল যেন একটা তোতাপাখি, তারা কেবল একই কথা বারবার বলে চলে। তাছাড়াও, জিনিষের গুণগত মান এতটাই নেমে গেছে যে আমি কিছু না হলেও প্রায় 80% অর্ডারই ফেরত দিয়ে দিচ্ছি।",English,Bengali,F
They have good products but very bad cusomer service and their delivery agents are very rude and refuse to take exchange or return orders as they please. In past 5 yrs of history with myntra..the worst customer service experience and no improvement at all.. Amazon n flipkart have much much better customer care.,তাদের কাছে ভালো জিনিষ আছে কিন্তু গ্রাহক পরিষেবা খুব খারাপ এবং তাদের ডেলিভারি এজেন্টরাও অত্যন্ত রূঢ় আর তারা তাদের ইচ্ছা অনুসারে বদলানো বা ফেরত দেওয়া অর্ডারগুলো নিতে অস্বীকার করে থাকে। মিন্ত্রার সাথে গত 5 বছরের ইতিহাসে..গ্রাহক পরিষেবায় সবচেয়ে খারাপ অভিজ্ঞতা এবং কোনও উন্নতি নেই..অ্যামাজন ও ফ্লিপকার্টের গ্রাহক পরিষেবা অনেক অনেক ভালো।,English,Bengali,F
Very poor customer support and worst app till date. No proper communication for issues and closing the issues without providing any solution and you can't even reopen the issue as they diabled the same . Never buy from this app You will loose money,খুব খারাপ গ্রাহক সহায়তা এবং আজ অবধি সবচেয়ে খারাপ অ্যাপ। সমস্যা সংক্রান্ত বিষয় উল্লেখ করে কোনও যথাযথ যোগাযোগ নেই এবং কোনও সমাধান না দিয়ে সমস্যাগুলি বন্ধ করে দেওয়া হয় আর আপনি সমস্যাটি পুনরায় উত্থাপনও করতে পারবেন না কারণ তারা সেই একই বিষয়টা ডিসেবেল্ড করে দিয়েছে। এই অ্যাপ থেকে কখনই কেনাকাটা করবেন না আপনার টাকা নষ্ট হবে,English,Bengali,F
Worst delivery experience. Their delivery guy kept faking delivery everyday while never trying to deliver even once. Uninstalling this app. Even their customer support is impotent to take any action on your complaints. Overall couldn't be a more worse experience.,সরবরাহ করার অভিজ্ঞতা সবচেয়ে খারাপ। তাদের সরবরাহ করার লোক রোজ মথ্যে করে সরবরাহ করতে থাকে যখন কিনা একবারের জন্যও কখনও সরবরাহ করার চেষ্টা করা হয় নি। এই অ্যাপটি আনইনস্টল করছি। এমনকি তাদের গ্রাহক সহায়তাও আপনার অভিযোগের বিষয়ে কোনওরকম কোনও পদক্ষেপ নিতে সক্ষম নয়। মোটের ওপর বলতে গেলে এর চেয়ে খারাপ অভিজ্ঞতা হতে পারে না।,English,Bengali,F
The app worked fine for me until they suspended my account. I was told that I breached their policy which I couldnt understand as they give one line answer. I contacted them more than 3 times and I was asked to wait which I did and then called back again but apparently their customer care people said that I can't log in to the app now...it's disappointing because I have shopped alot from myntra..I still have no clue what exactly went wrong because they refuse to explain.. Uninstalling the app,যতক্ষণ না তারা আমার অ্যাকাউন্টটা বন্ধ করে দিয়েছে ততক্ষণ অবধি অ্যাপটি আমার ক্ষেত্রে ভালোভাবে কাজ করেছে। আমাকে বলা হয়েছিল যে আমি তাদের নীতি লঙ্ঘন করেছি যেটা আমি বুঝতে পারি নি কারণ তারা এক লাইনের উত্তর দেয়। আমি তাদের সাথে 3 বারেরও বেশিবার যোগাযোগ করেছিলাম এবং আমাকে অপেক্ষা করতে বলা হয়েছিল যেটা আমি করেছিলাম এবং তারপরে আবার ফোন করেছিলাম কিন্তু তাদের গ্রাহক পরিষেবার লোকেরা পরিষ্কার করে জানিয়েছিল যে আমি এখন অ্যাপটাতে লগ ইন করতে পারব না...এটা হতাশাজনক কারণ আমি মিন্ত্রা থেকে প্রচুর কেনাকাটা করেছি..আমার এখনও কোনও ধারণা নেই যে ঠিক কী ভুল হয়েছিল কারণ তারা ব্যাখ্যা দিতে অস্বীকার করেছে.. অ্যাপটা আনইনস্টল করছি,English,Bengali,F
Great app to order at best deals...services are too smooth...delivery will be too quick and the return or the exchange process is also good in this app..app working is also quick and no issues found since i unstalled the app....wide range of collection across all the bronds will be available in all the categories whith budget friendly cost....so is a good to have the shopping here rather than any other apps or platforms....insted i have forgotten live shopping of offline since when i had myntraa,সেরা ডিলে অর্ডার করার জন্য দুর্দান্ত অ্যাপ...পরিষেবা পুরো মাখনের মতো...খুব তাড়াতাড়ি পরিষেবা দেয় আর ফেরত দেওয়া বা বদল করে নেওয়ার পদ্ধতিও এই অ্যাপে বেশ ভালো..এই অ্যাপটা আনইনস্টল করা পর্যন্ত এই অ্যাপ বেশ দ্রুত কাজ করছিল আর কোনওরকম কোনও সমস্যা খুঁজে পাইনি....প্রত্যেকটা বিভাগে বাজেটের মধ্যে দামে সমস্ত ব্র্যান্ড-এর ক্ষেত্রে সংগ্রহের বিপুল সম্ভার উপলব্ধ....তাই অন্য কোনও অ্যাপ বা প্ল্যাটফর্মের পরিবর্তে এখান থেকে কেনাকাটা করা ভাল....যবে থেকে আমি মিন্ত্রাকে পেয়েছি তবে থেকে আমি অফলাইনে সশরীরে কেনাকাটা করতে ভুলে গেছি,English,Bengali,F
"Absolutely horrible place to shop. They deliver the wrong product. Delivery person says he won't be able to take back the product for exchange, customer care says we'll open tickets to resolve. No resolution except reopening tickets again and again. Waste of time even if there's no fault from customer side. Will never recommend shopping here.","কেনাকাটা করার জন্য একেবারে ভয়ঙ্কর জায়গা। তারা ভুল জিনিষ সরবরাহ করে। ডেলিভারি দিতে আসা লোকটি বলেছেন যে তিনি পরিবর্তনের জন্য জিনিষটা ফিরিয়ে নিতে পারবেন না, গ্রাহক পরিষেবা থেকে জানিয়েছে যে তারা সমাধানের জন্য টিকিট ওপেন করবেন। বারবার টিকিট ওপেন করা ছাড়া আর কোনও সমাধান নেই। গ্রাহকের কোনও দোষ না থাকা সত্ত্বেও সময়ের অপচয়। এখান থেকে কেনাকাটা করার পরামর্শ কখনই দেব না।",English,Bengali,F
I love the app but I recently saw tha if you sort by customer rating most of the products that sort have no rating at all and it's annoying so take a look at it and there should be a contact section regarding app or user interface,আমি অ্যাপটি পছন্দ করি তবে সম্প্রতি আমি দেখেছি যে আপনি যদি গ্রাহক প্রদত্ত রেটিং দ্বারা বাছাই করতে যান তবে বাছাই হয়ে আসা বেশিরভাগ জিনিষেরই কিন্তু কোনও রেটিং নেই এবং এটা বিরক্তিকর তাই বিষয়টা দেখুন এবং ওখানে অ্যাপ বা ইউজার ইন্টারফেস সম্পর্কে একটি যোগাযোগ বিভাগ থাকা উচিত,English,Bengali,F
Myntra is not what it used to be. Now it has started to sell poor quality and/or duplicate products to increase their profits. Extremely bad of them. I am now switching to ZUDIO. Never order from myntra especially when sale.,"মিন্ত্রা আর আগের মতো নেই। এখন এরা নিজেদের মুনাফা বাড়ানোর জন্য নিম্নমানের এবং/অথবা নকল জিনিষ বিক্রি করতে শুরু করেছে। তারা অত্যন্ত খারাপ। আমি এখন জুডিও থেকে কেনাকাটা করছি। কখনও মিন্ত্রা থেকে অর্ডার করবেন না, বিশেষ করে সেলের সময়।",English,Bengali,F
"The every product i ordered in Myntra believe me its damn good. Suppose i ordered 10 items so out of 10 , rarely 1 or 2 item (maybe) you don't like..RARELY. But usually i like Myntra for product, the material is always good 😊❤️ And I've never faced any issue in refund or return or exchange. ( I'd done return 1 time and refund 1 time ).","আমি মিন্ত্রা থেকে যে কটা জিনিষ অর্ডার করেছি বিশ্বাস করুন প্রত্যেকটা অসাধারণ। ধরুন আমি 10 টা জিনিষ অর্ডার করেছি সেই 10টার মধ্যে , খুব কমই 1 বা 2 টো জিনিষ (হয়তো) আপনার পছন্দ হল না..খুব কম ক্ষেত্রে। কিন্তু সাধারণত আমি জিনিষের জন্য মিন্ত্রা পছন্দ করি, উপাদান সবসময় ভাল 😊❤️ আর আমি টকা ফেরত পাওয়া বা জিনিষ ফেরত দেওয়া বা বদলানোর ক্ষেত্রে কখনও কোনও সমস্যার মুখোমুখি হই নি। (আমি 1 বার জিনিষ ফেরত দিয়েছি আর 1 বার টাকা ফেরত নিয়েছি)।",English,Bengali,F
"Excellent app, good navigatio and selection, but highly expensive, manipulated prices and discount, zero customer support..no call center. Selling old goods at high price. Pl see comments in X. No way can compare with Amazon.","অসাধারণ অ্যাপ, ভাল নেভিগেশন ও নির্বাচন, কিন্তু অত্যন্ত ব্যয়বহুল, ম্যানিপুলেট করা দাম ও ছাড়, শূন্য গ্রাহক সহায়তা..কোনও কল সেন্টার নেই। পুরোনো জিনিস বেশি দামে বিক্রি করে। দয়া করে X-এ মন্তব্য দেখুন। অ্যামাজনের সঙ্গে কোনওভাবেই তুলনা করা যায় না।",English,Bengali,F
"The product ordered on payment was not delivered after the specified delivery date, in the application they showed that the order was canceled as per my request, after further discussion they placed the order, canceled the order again and again and repeated it once again. Very poor customer support.","টাকা দিয়ে দেওয়ার পরেও অর্ডার করা জিনিষ সরবরাহ করার জন্য প্রদত্ত নির্দিষ্ট তারিখের পরেও সরবরাহ করা হয়নি, অ্যাপ্লিকেশনে তারা দেখিয়েছে যে আমার করা অনুরোধ অনুযায়ী অর্ডারটি বাতিল করা হয়েছে, অনেক আলোচনার পরে তারা অর্ডারটি আবার করে দেয়, বারংবার অর্ডারটি বাতিল করতে থাকে এবং আরও একবার সেই জিনিষের পুনরাবৃত্তি করেছে। খুব খারাপ গ্রাহক সহায়তা।",English,Bengali,F
First of all this app takes very much time to deliver the order and for suppose if there is any return or refund issues then it will take even more time.and it has very poor packaging.I did not get any tags for 2 products but when placed for return it is asking to keep tag with it and keeping my refund on hold for a month,প্রথমত এই অ্যাপটি অর্ডার সরবরাহ করতে অনেক সময় নেয় আর ধরুন যদি কোনও জিনিষ ফেরত দেওয়া বা টাকা ফেরত পাওয়া সংক্রান্ত সমস্যা থাকে তবে সেক্ষেত্রে তারা আরও বেশি সময় নেয়। আর এদের প্যাকেজিংও খুব খারাপ। আমি 2টো জিনিষের কোনও ট্যাগ পায়নি কিন্তু যখন ফেরত দেবার জন্য বলি তখন তারা জিনিষের সাথে সেটার ট্যাগও রাখতে বলছে আর আমার টাকা ফেরত দেবার প্রক্রিয়াও এক মাস ধরে স্থগিত রেখেছে,English,Bengali,F
Worst support from the support team and always keeps you waiting for most of the time period. And it takes much time to reflect the status of the ordered item. Myntra's developer is the useless developer in the world.,সহায়তা দলের পক্ষ থেকে সবচেয়ে খারাপ সহায়তা এবং সর্বদা আপনাকে বেশিরভাগ সময়েই অপেক্ষা করিয়ে রাখে। আর অর্ডার করা জিনিষের স্ট্যাটাস প্রতিফলিত করতে অনেক সময় নেয়। মিন্ত্রার ডেভেলপার হলেন বিশ্বের সবচেয়ে ফালতু ডেভেলপার।,English,Bengali,F
"Showing bank discount, I have tried to payment with bank offer system show some error and faild payment and make order as cash on delivery. I tried to connect with customer support they didn't provide setisfectory reply. I have tried multiple time for payment it show something went wrong on bank offer.","ব্যাঙ্ক ছাড় দেখাচ্ছিল, আমি ব্যাঙ্ক অফার সিস্টেমের মাধ্যমে টাকা দেওয়ার চেষ্টা করেছি কিছু ত্রুটি ও অর্থ প্রদান ব্যর্থ হয়েছে বলে দেখাল আর ক্যাশ অন ডেলিভারি হিসাবে অর্ডার নিল। আমি গ্রাহক সহায়তার সাথে যোগাযোগ করার চেষ্টা করেছিলাম তারা সন্তোষজনক উত্তর দিতে পারেনি। আমি অর্থ প্রদানের জন্য একাধিকবার চেষ্টা করেছিলাম এখানে দেখায় যে ব্যাঙ্কের অফারে কিছু সমস্যা হয়েছে।",English,Bengali,F
"Best clothing app ever ,with numerous collections of variant products. The quality of the products are 10/10 ,no compromise with the materials, it's a trust worthy store .Not like other online shopping apps ,where we order a product of a particular size & color and then receive a different one with tampered piece. Always on time delivery and Myntra maintains it's standard. I love Myntra ❤","বৈচিত্র্যময় পণ্যের অসংখ্য সংগ্রহ সহ সর্বকালের সেরা পোশাকের অ্যাপ। জিনিষের গুণমান 10/10, উপাদানের ব্যাপারে কোনও আপস নেই, এটি একটি নির্ভরযোগ্য দোকান। অন্যান্য অনলাইন শপিং অ্যাপগুলির মতো নয়, যেখানে আমরা একটি নির্দিষ্ট মাপের ও রঙের জিনিষ অর্ডার করি আর তারপরে ক্ষতি হয়েছে এমন সহ একটা আলাদা জিনিষ পাই। সর্বদা সময়মতো সরবরাহ করে এবং মিন্ত্রা তাদের মান বজায় রাখে। আমি মিন্ত্রাকে ভালোবাসি ❤",English,Bengali,F
This is the world's worst and useless shopping site. I am totally proud of this site. I had an order c.o.d parcel and a wrong parcel arrived. I even gave it to the delivery boy for pick up and today it has been 2 months and the customer care people are saying that your order has not arrived. I have all the photos and recordings.,এটি বিশ্বের সবচেয়ে খারাপ এবং কোনও কাজের নয় এমন একটা শপিং সাইট। আমি এই সাইটটি নিয়ে ভীষণভাবে গর্বিত। আমার একটি সিওডি করা পার্সেল অর্ডার ছিল আর একটি ভুল পার্সেল এসেছিল। এমনকি আমি সেটা ডেলিভারি বয়কেও নিয়ে যেতে বলেছিলাম আর আজ 2 মাস হয়ে গেল কিন্তু গ্রাহক পরিষেবার লোকেরা বলছে যে আপনার অর্ডার এসে পৌঁছায়নি। আমার কাছে সব ছবি এবং রেকর্ডিং আছে।,English,Bengali,F
"This is undoubtedly the worst service I have ever encountered. Firstly, the delivery agent refused to door deliver my product and did not deliver it at all. Despite this, I received an email stating 'Delivery Not Completed', while the app falsely claims that the product was delivered. Misleading and highly unprofessional service. To make matters worse, I spent 40 minutes on a call with your customer service, only to be met with the same templated response of SORRY FOR THE INCONV.. WORST SERVICE","এটি নিঃসন্দেহে আমার দেখা সবচেয়ে খারাপ পরিষেবা। প্রথমত, ডেলিভারি এজেন্ট আমার জিনিষটা বাড়িতে পৌঁছে দিতে অস্বীকার করে এবং তা মোটেও পৌঁছে দেয়নি। তা সত্ত্বেও, আমি একটি ইমেল পেয়েছিলাম যেখানে বলা হয়েছিল 'ডেলিভারি সম্পূর্ণ হয়নি', যেখানে অ্যাপটি মিথ্যে করে দাবি করে যে জিনিষটা সরবরাহ করা হয়ে গেছে। বিভ্রান্তিকর এবং অত্যন্ত অপেশাদার পরিষেবা। বিষয়টিকে আরও খারাপ করার জন্য, আমি আপনাদের গ্রাহক পরিষেবার সাথে একটি কলে 40 মিনিট ব্যয় করেছি, শুধুমাত্র অসুবিধার জন্য দুঃখিত শোনার মতো একই টেমপ্লেটে প্রতিক্রিয়া পেয়েছি.. সবচেয়ে খারাপ পরিষেবা",English,Bengali,F
Courier person cancel our order without consent. They are asking the favour as a tip to deliver the material. After several complaints no body entertain the issue. It's not like earlier we use the site. Very disappointing.,কুরিয়ারের ব্যক্তি সম্মতি ছাড়াই আমাদের অর্ডার বাতিল করে দেন। তারা উপাদান সরবরাহের জন্য একটি টিপ হিসাবে অনুগ্রহ চাইছে। বেশ কয়েকবার অভিযোগ জানানোর পরেও কেউই এই সমস্যাটিকে পাত্তা দেয় না। আগে যেরকম ব্যবহার করেছি সাইটটা আর সেরকম নেই। অত্যন্ত হতাশাজনক।,English,Bengali,F
Useless company in terms on helping the customer. They will send you the wrong sized or damaged product everytime you request for an exchange also. Shivani From MYNTRA ESCALATION DESK was the worst to deal with because she just said sorry told me to return the product and deal with delivery person directly to avoid anymore issues at pickup. So leave your work and stay at home to make sure the pickup person gets the product to get your refund. MYNTRA IS USELESS IN CUSTOMER CARE,গ্রাহকদের সহায়তা করার ক্ষেত্রে কোনও কাজের নয় এমন সংস্থা। প্রতিবার যখন আপনি বদল করে দেবার জন্য অনুরোধ করবেন তখন তারা আপনাকে ভুল মাপের বা ক্ষতিগ্রস্ত জিনিষ পাঠাবে। মিন্ত্রা এস্ক্যালেশন ডেস্ক থেকে শিবানী মোকাবেলা করার জন্য সবচেয়ে খারাপ কারণ তিনি শুধুমাত্র বলেছিলেন যে তিনি দুঃখিত আমাকে জিনিষটা ফিরিয়ে দিতে এবং পিকআপের ক্ষেত্রে আর কোনও সমস্যা এড়াতে সরাসরি ডেলিভারি করতে আসা ব্যক্তির সাথে মোকাবিলা করতে বলেছিলেন। তাহলে আপনি আপনার কাজটা ছেড়ে দিন আর বাড়িতে বসে থাকুন যাতে পিকআপ নিতে আসা ব্যক্তি আপনার অর্থ ফেরত পাওয়ার জন্য জিনিষটা নিয়ে যান সেটা নিশ্চিত করুন। গ্রাহক পরিষেবার ক্ষেত্রে মিন্ত্রা কোনও কাজের নয়,English,Bengali,F
Myntra was good and had a great offer as well this app is trusted app you can trust it 💕 and I love the product of this app u can find many brands here as well so it has many opportunities for us to choose any items and it's was super overall great product and u can find stylish dresses everything for mens and women's I love this app I love to shop here 😍 don't be scared to download this app it was good I just love it I also prefer Myntra anytime to order clothes makeup products skincare,মিন্ত্রা ভাল ছিল এবং দুর্দান্ত অফারও থাকত এই অ্যাপটি নির্ভরযোগ্য অ্যাপ আপনি এটাতে ভরসা রাখতে পারেন 💕 এবং আমি এই অ্যাপের জিনিষ পছন্দ করি আপনি এখানেও অনেক ব্র্যান্ড খুঁজে পেতে পারেন সুতরাং এরা আমাদের যে কোনও আইটেম বেছে নেওয়ার অনেক সুযোগ দেয় এদের জিনিষ অসাধারণ মোটের ওপর দুর্দান্ত ছিল এবং আপনি পুরুষ ও মহিলাদের জন্য স্টাইলিশ সব পোশাক খুঁজে পেতে পারেন আমি এই অ্যাপটি পছন্দ করি আমি এখানে কেনাকাটা করতে ভালোবাসি 😍এই অ্যাপটা ডাউনলোড করতে ভয় পাবেন না এটা ভাল আমার এটা পছন্দ আমি সব সময় মিন্ত্রা থেকে পোশাক মেকআপের জিনিষ ত্বকের যত্ন-এর জন্য জিনিষ অর্ডার করতে পছন্দ করি,English,Bengali,F
Fake app please don't use it. My replacement is pending since 5 june today is 4 july nothing they have done. Closed my all complaints no reply of mails given and my deadline for replacement they have crossed and they are not ready to do replacement. Please don't buy from them they have become worst site ever selling fake items and then not replacing it. Even i ordered sponges they sent something else and bow they are saying we have sent correct product but they are not ready to sent the video.,ভুয়ো অ্যাপ দয়া করে এটি ব্যবহার করবেন না। আমার জিনিষের বদল 5ই জুন থেকে মুলতুবি রয়েছে আজ 4ঠা জুলাই তারা কিছুই করেনি। আমার দায়ের করা সমস্ত অভিযোগ বন্ধ করে দিয়েছে মেইলের কোনও উত্তর দেওয়া হয়নি এবং বদলানোর জন্য আমার যে সময়সীমা ছিল তা তারা অতিক্রম করে গেছে এবং তারা বদল করে দিতে প্রস্তুত নয়। দয়া করে তাদের কাছ থেকে কিনবেন না তারা এখনও পর্যন্ত সবচেয়ে খারাপ সাইটে পরিণত হয়েছে নকল জিনিষ বিক্রি করে এবং তারপরে সেটিকে বদলে দেয় না। এমনকি যদি আমি স্পঞ্জ অর্ডার করি তাহলেও তারা অন্য কিছু পাঠিয়ে দেয় এবং মাথা নত করে বলে যে আমরা ঠিক জিনিষই পাঠিয়েছি কিন্তু তারা ভিডিও পাঠাতে রাজি নয়।,English,Bengali,F
"Till date had no issue with the app but recently I placed a order,later realised the delivery address which got selected was not the one where I currently staying.so tried to change the address but option was not available,tried cancellation of order even that option was not available.","আজ অবধি অ্যাপ নিয়ে কোনও সমস্যা নেই তবে সম্প্রতি আমি একটি অর্ডার দিয়েছিলাম, পরে বুঝতে পেরেছিলাম যে সরবরাহ করার জন্য যে ঠিকানাটি বেছে নেওয়া হয়েছে সেটা যেখানে আমি বর্তমানে থাকি ওটা নয়। তাই ঠিকানা পরিবর্তন করার চেষ্টা করেছিলাম কিন্তু বিকল্পটি উপলব্ধ ছিল না, অর্ডার বাতিল করার চেষ্টা করেছিলাম এমনকি সেই বিকল্পটিও উপলব্ধ ছিল না।",English,Bengali,F
"I cannot even return my order and it shows that pickup failed and delivery guy tried to reach , but I have recieved no call and it's been 4 days still there is no one to pickup the order . when try customer support it doesn't even says the item I ordered and auto generated msgs also have no use in this , it just says your delivery will be picked up soon , worst experience I have ever had with this app 👎","আমি আমার অর্ডার ফেরতও দিতে পারছি না আর ওখানে দেখাচ্ছে যে পিকআপ করতে ব্যর্থ হয়েছে এবং ডেলিভারির লোক যোগাযোগ করতে চেষ্টা করেছে, কিন্তু আমি কোনও ফোন পাইনি আর 4 দিন হয়ে গেল এখনও অর্ডারটি নিতে কেউ আসেনি। গ্রাহক সহায়তার সাথে যোগাযোগের চেষ্টা করলে সেই সময় তারা এমনকি এটাও বলে না যে আমি যে জিনিষটা অর্ডার করেছি এবং স্বয়ংক্রিয় মেসেজগুলিও এক্ষেত্রে কোনও কাজের নয়, তারা শুধু বলতে থাকে যে আপনার ডেলিভারি শীঘ্রই পিকআপ করা হবে, এই অ্যাপে আমার সবচেয়ে খারাপ অভিজ্ঞতা হয়েছে 👎",English,Bengali,F
"Images are blurry (pixlated). App icons, side bars are in correct. Product images are also blurry. Update - Uninstalling the app as devs have no clue how to add basic images. Added optimized image option to that app where user want to see clear and sharp images and you can't even unselect it. Multiple users are reporting blurry images from may 2024 and devs aren't even checking.","ছবিগুলি অস্পষ্ট (পিক্সলেটেড)। অ্যাপ আইকন, সাইড বারগুলি সঠিক নয়। জিনিষের ছবিগুলিও অস্পষ্ট। আপডেট - অ্যাপটি আনইনস্টল করছি কারণ সাধারণ ছবি যোগ করার কোনও ধারণাও তাদের নেই। ঐ অ্যাপে অপ্টিমাইজড ইমেজ বিকল্পটি যুক্ত করা হয়েছে যেখানে ব্যবহারকারী স্পষ্ট ও ঝকঝকে ছবি দেখতে চান আর আপনি সেটা আনসিলেক্টও করতে পারবেন না। একাধিক ব্যবহারকারী মে 2024 থেকে অস্পষ্ট ছবিগুলির জন্য আভিযোগ জানাচ্ছেন কিন্তু তারা যাচাই করেও দেখে না।",English,Bengali,F
"Myntra is very good app for shopping, No problem in refund, there is also many collections.","মিন্ত্রা কেনাকাটা করার জন্য খুব ভাল অ্যাপ, রিফান্ড পাওয়ার ক্ষেত্রেও কোনও সমস্যা নেই, কালেকশনও প্রচুর।",English,Bengali,F
Please fix the order page yesterday or today I open the order page it's showing nothing how it's possible.. otherwise when order come I directly cancel that order,দয়া করে অর্ডার পেজটি ঠিক করুন গতকাল বা আজ যখনই আমি অর্ডার পেজটি খুলছি তখনই কিচ্ছু দেখতে পাচ্ছি না সেটা কীভাবে সম্ভব.. তা নাহলে অর্ডার এলে আমি সরাসরি সেই অর্ডারটা বাতিল করে দেব,English,Bengali,F
Myntra is Just a perfect app for fashion enthusiasts...and every product is perfect and professionally certified ❣️,মিন্ত্রা ফ্যাশন প্রেমীদের জন্য একটি যথাযথ অ্যাপ...আর প্রতিটি পণ্যই নিখুঁত এবং পেশাদারীভাবে প্রত্যয়িত ❣️,English,Bengali,F
Very good for online shopping.best experience with order delivery and return or exchange.best quality ever with reasonable prices.,অনলাইনে কেনাকাটা করার জন্য খুবই ভালো। অর্ডার ডেলিভারি এবং রিটার্ন বা এক্সচেঞ্জের ক্ষেত্রে দারুণ অভিজ্ঞতা। যথোপযুক্ত দামে সেরা মান।,English,Bengali,F
