src,tgt,src_lang,tgt_lang,domain
"Worst app and worst service from Myntra. I'm using Myntra past 7-8 years. But never faced such kind of cheap tactics from Myntra. But, from last 6 months, Myntra made me very disappointed with their worst service.Myntra blocked my return request that's why I have to keep unnecessary product.... Pathetic service and pathetic service policy","మింత్రా ఒక చెత్త యాప్, దానికి తగ్గట్టు చెత్త సర్వీస్. నేను గత 7-8 సంవత్సరాలుగా మింత్రాను వాడుతున్నాను. కానీ మింత్రా ఇంత చీప్ గా ప్రవర్తిస్తుందని నేను ఎప్పుడూ అనుకోలేదు. అయితే, గత 6 నెలలుగా, మింత్రా వారి చెత్త సర్వీస్‌తో నన్ను చాలా ఇబ్బంది పెడుతున్నారు. మింత్రా నా రిటర్న్ రిక్వెస్ట్‌ను బ్లాక్ చేసింది, అందుకే నాకు పనికిరాని వస్తువును ఉంచుకోవాల్సి వచ్చింది....  వీరు అందించే సర్వీసులు, వాటి విధానాలు చాలా దారుణంగా ఉన్నాయి.",English,Telugu,F
"Such a worst app I have ever seen. What ever the items I add to cart, all gets disappears. It repeated for literally 9 times. The payment always fails. Worst app.",ఇంత చెత్త యాప్ ను నేను ఇంతవరకు చూడలేదు. నేను కార్ట్‌లో ఏం యాడ్ చేసినా అన్నీ మాయమైపోతాయి. ఈ విధంగా అక్షరాలా 9 సార్లు జరిగింది. పేమెంట్ ఎప్పుడూ విఫలమవుతుంది. చెత్త యాప్.,English,Telugu,F
"Disgusting, I have ordered a shoe and got it without shoe lace. So I have requested for an exchange. The delivery guy doesn't accepted the exchange box saying that he didn't got any update on defective piece. I tried calling or reaching Myntra customer care. Don't know where the hell they are working on. It's nearly 2weeks. Please don't encourage this kind of services. Again worst experience with even customer care chat","చాలా అసహ్యంగా ఉంది, నేను ఒక షూ ఆర్డర్ చేశాను, విచిత్రంగా షూ లేస్ లేకుండా వచ్చింది. అందుకే నేను ఎక్స్‌చేంజ్‌ కోసం రిక్వెస్ట్ పెట్టాను. డెలివరీ వ్యక్తి ఈ లోపభూయిష్ట ఆర్డర్ గురించి ఎటువంటి అప్ డేట్ రాలేదని చెప్పి ఎక్స్‌చేంజ్‌ బాక్స్‌ను తీసుకోవడానికి ఒప్పుకోలేదు. నేను మింత్రా కస్టమర్ కేర్‌కు కాల్ చేసి వారితో మాట్లాడడానికి చాలా ప్రయత్నించాను. వారు ఏం పని చేస్తున్నారో నాకు తెలియడంలేదు. ఇప్పటికీ దాదాపు 2 వారాలు అవుతోంది. దయచేసి ఈ రకమైన సర్వీసులను ప్రోత్సహించవద్దు. కస్టమర్ కేర్ చాట్‌తో కూడా చెత్త అనుభవమే ఎదురైంది.",English,Telugu,F
"Usually the products are of good quality and this app provides easy return. Products on cheaper rates may not have good quality, and one should always check the product details before purchasing it.","సాధారణంగా వస్తువులు క్వాలిటీ పరంగా చాలా బాగుంటాయి, ఈ యాప్ లో రిటర్న్ పంపడం చాలా సులభం. కానీ తక్కువ ధరలో దొరికే వస్తువులు అంత క్వాలిటీగా ఉండకపోవచ్చు, కాబట్టి ప్రతీసారీ కొనేముందే వస్తువు వివరాలను చెక్ చేసుకోవాలి.",English,Telugu,F
"They have a terrible logistics team.I ordered a 2 piece suit, but I was delivered only the pants.Upon returning the delivery pickup boy asked me for the pants again and again. He didn't picked it up for 15 days and myntra gave the pick up request to him only . Terrible experience from myntra","వాళ్ళ దగ్గర చాలా ఘోరమైన లాజిస్టిక్స్ టీం ఉంది. నేను 2 పీస్ సూట్ ఆర్డర్ చేశాను, కానీ నాకు ప్యాంట్లు మాత్రమే డెలివరీ వచ్చాయి. రిటర్న్ చేసేటప్పుడు డెలివరీ పికప్ బాయ్ నన్ను ప్యాంట్లు కోసం పదే పదే అడిగాడు. అతను వాటిని తీసుకెళ్ళడానికి 15 రోజుల వరకు రాలేదు, మింత్రా అతనికి మాత్రమే పికప్ రిక్వెస్ట్ ఇచ్చింది. మింత్రా నుండి ఇదొక భయంకరమైన అనుభవం.",English,Telugu,F
I ordered two sarees and they didn't provide with brand tags and the colour was not upto mark .wo when I tried to return the product they rejected it by saying that product does not have a brand tag.so my days are passing by just hearing apologies from customer care agents.its almost 12days that they are just playing around....worst experience...myntra has started to loot people now.they have great strategy to fool people...never going to buy again from this platform.,"నేను రెండు చీరలు ఆర్డర్ చేశాను, కానీ వాళ్ళు చీరలతో బ్రాండ్ ట్యాగ్‌లను పంపించలేదు, పైగా రంగు కూడా అంచనాలకు తగ్గట్లుగా లేదు. కాబట్టి, నేను వాటిని రిటర్న్ చేయడానికి ప్రయత్నించినప్పుడు, వాటికి బ్రాండ్ ట్యాగ్ లేవని చెప్పి వాళ్ళు దానిని తిరస్కరించారు. కస్టమర్ కేర్ ఏజెంట్ల నుండి కేవలం క్షమాపణలు వింటూనే నా రోజులన్నీ గడిచిపోతున్నాయి. దాదాపు 12 రోజులుగా వారు నాతో ఆటలాడుకుంటున్నారు.... చాలా చెత్త అనుభవం... మింత్రా ఇప్పుడు ప్రజలను దోచుకోవడం ప్రారంభించింది. ప్రజలను మోసం చేయడానికి వాళ్ళ దగ్గర గొప్ప వ్యూహం ఉంది... ఈ ప్లాట్‌ఫామ్ నుండి మళ్ళీ ఎప్పుడూ కొనకూడదు.",English,Telugu,F
Not happy with the platform fees at all. I could place orders everytime I felt like..now I keep things in the wishlist and order when I have bulk to order.,"ఈ ప్లాట్‌ఫామ్ ఫీజులు నాకు అస్సలు నచ్చడంలేదు. ఇంతకుముంది నాకు ఇష్టమొచ్చినప్పుడల్లా ఆర్డర్లు పెట్టేశాను.. ఇప్పుడు నేను వస్తువులను విష్ లిస్ట్‌లో పెట్టుకుని, ఎక్కువగా అయ్యాక ఆర్డర్ చేస్తున్నాను.",English,Telugu,F
"Really smooth shopping Exp, lots of deals, great product selection, all sizes available. Great work by Myntra team, exceeds my expectation !!","నిజంగా మృదువైన షాపింగ్ అనుభవం, చాలా డీల్స్, అద్భుతమైన ఉత్పత్తుల ఎంపిక, అన్ని సైజులు అందుబాటులో ఉన్నాయి. మింత్రా బృందం చాలా గొప్ప పని చేస్తుంది, నా అంచనాలను మించిపోయింది!!",English,Telugu,F
"Really useless, expensive compared to its peers and customer support is utterly useless. They are just harassing the customers in the name of enquiry and are not even providing a proper solution to the issues that have been put up.","ఇది అసలు ఎందుకూ పనికిరాదు, తోటి యాప్ లతో పోలిస్తే ఇందులో ధరలు చాలా ఎక్కువగా ఉన్నాయి. కస్టమర్ సపోర్ట్ అస్సలు పనిచేయదు. వాళ్ళు కేవలం విచారణ పేరుతో కస్టమర్లను వేధిస్తున్నారు, అసలు సమస్యకు సరైన పరిష్కారాన్ని కూడా అందించడం లేదు.",English,Telugu,F
"Very worst. Selling cheap product and sending it without brand and price tag. And after return request, cancelling my request from backend. Worst experience. ☹️","చాలా చెత్తగా ఉంది. చీప్ వస్తువులను అమ్మడం, అవి కూడా బ్రాండ్ మరియు ప్రైస్ ట్యాగ్ లేకుండా పంపడం. రిటర్న్ రిక్వస్ట్ పెట్టిన తర్వాత, బ్యాకెండ్ నుండి నా రిక్వస్ట్ను క్యాన్సిల్ చేయడం. చాలా ఘోరమైన అనుభవం. ☹️",English,Telugu,F
"Good products..it ranges from reasonable to expensive purchases. The quality is really great.. the return, refund etc procedures are very hassle-free","మంచి ఉత్పత్తులు..ఇక్కడ చవకగా దొరికే వస్తువుల నుండి ఖరీదైన వస్తవుల వరకూ దొరుకుతాయి. క్వాలిటీ నిజంగా చాలా బాగుంటుంది.. రిటర్న్, రీఫండ్ లాంటి ప్రోసెస్లు ఇబ్బంది లేకుండా చాలా సులభంగా ఉంటాయి.",English,Telugu,F
"This is the best app, quality of clothes are top notc. Price are so reasonable and budget friendly for hostel students, details about products are too good and well explained. Much better than other apps","ఇది బెస్ట్ యాప్ అని చెప్పొచ్చు, దుస్తుల క్వాలిటీ అద్భుతంగా ఉంటుంది. ధరలు చాలా రీజనబుల్‌గా ఉంటాయి, హాస్టల్ విద్యార్థులకు బడ్జెట్‌ పరంగా అనుకూలంగా ఉంటాయి, వస్తువుల గురించిన వివరాలు చాలా వివరంగా, అర్థమయ్యేలా ఉంటాయి. మిగతా యాప్‌లతో పోలిస్తే ఇది చాలా బాగుంది.",English,Telugu,F
My experience has been Excellent....very happy with the products....keep improving the quality though it's good ....I Highly recommend the shopping....it's worth your money....,నా అనుభవం అద్భుతంగా ఉంది....వస్తువుల పరంగా చాలా సంతృప్తిగా ఉంది....క్వాలిటీని ఇంకొంచెం మెరుగుపరిస్తే ఇంకా బాగుంటుంది....నేను ఈ షాపింగ్‌ను బాగా సిఫార్సు చేస్తున్నాను....ఇది మీ డబ్బుకు తగిన విలువైన వస్తువులను అందిస్తుంది....,English,Telugu,F
Delivering the non branded products against a branded product ordered and denied the return without giving any proof to the customer. Instead took all the proof/pictures they demanded from us. A big scam and fraud is happening. Never ordering again from these fraudsters.,"ఆర్డర్ చేసిన బ్రాండెడ్ వస్తువులకు బదులుగా బ్రాండెడ్ కాని వస్తువులను డెలివరీ చేసి, కస్టమర్ కు ఎటువంటి రుజువును చూపించకుండా రిటర్న్ ఇవ్వడానికి నిరాకరించారు. బదులుగా వారు మన నుండి అడిగి మరీ అన్ని ఆధారాలు/చిత్రాలను తీసుకున్నారు, కానీ ఎటవంటి సమాధానం ఇవ్వలేదు. ఇక్కడ మోసంతో కూడిన పెద్ద స్కామ్ జరుగుతోంది. ఈ మోసగాళ్ల నుండి మళ్ళీ ఎప్పుడూ ఆర్డర్ చేయవద్దు.",English,Telugu,F
Find everything awesome till the date.. UI is smooth and super speed.. Hope that Myntra continues to give us such app surfing experiences..,ఇప్పటివరకు చూసిన ప్రతిదీ అద్భుతంగా ఉంది.. UI చాలా సాఫీగా మరియు చాలా వేగవంతంగా ఉంది.. మింత్రా ఇలాంటి యాప్ సర్ఫింగ్ అనుభవాలను మాకు అందించడం కొనసాగిస్తుందని ఆశిస్తున్నాను..,English,Telugu,F
"It has been great experience for me till now. Nice product, easy to return n refund facilities available in case you don't like the product or can exchange as per your requirements.","ఇప్పటివరకు ఇది నాకు గొప్ప అనుభవాన్ని అందించింది. మంచి ఉత్పత్తి, ఒకవేళ మీకు నచ్చకపోతే సులభంగా రిటర్న్ లేదా రీఫండ్ చేసుకోవడం, లేదా మీ అవసరాలకు అనుగుణంగా ఎక్స్చేంజ్ చేసుకునే సౌకర్యం కూడా అందుబాటులో ఉన్నాయి.",English,Telugu,F
"I I have purchased hair dryers from Myntra order canceeled by customer care Myntra is very useless, I have not received my product yet and in the end they cancelled the order without my permission and the customer service is also useless, if you say so, don't shop from Myntra, it is useless I had made the advance payment but still it was cancelled and later he is saying to buy some other product. I am telling my family and users not to buy any product from him.","నేను మింత్రా నుండి హెయిర్ డ్రైయర్స్ కొన్నాను, కానీ కస్టమర్ కేర్ నా ఆర్డర్ క్యాన్సిల్ చేసింది. మింత్రా వల్ల అసలు ఉపయోగం లేదు, నాకు ఇంకా నా వస్తువు అందలేదు, చివరికి వాళ్ళు నాకు చెప్పకుండానే ఆర్డర్‌ను క్యాన్సిల్ చేశారు, కస్టమర్ సర్వీస్ వల్ల కూడా అస్సలు ఉపయోగం లేదు, మీరు చప్తున్నారు కనుక, మింత్రా నుండి షాపింగ్ చేయకూడదు, ఇది పనికిరానిది, నేను ముందే డబ్బులు కట్టేసాను, అయినాసరే అది క్యాన్సిల్ అయిపోయింది, తరువాత అతను ఇంకో వస్తువుని కొనమని చెప్తుతున్నాడు. నా కుటుంబ సభ్యులకు మరియు కస్టమర్లకు వాళ్ళ నుండి ఎటువంటి వస్తువుని కొనొద్దని నేను ఖచ్చితంగా చెప్తుతున్నాను.",English,Telugu,F
"at times this has much better offer than Amazon, and the pay later options such as with Simpl, makes it much awesome. recently bought a cmf headset, Nike runners etc.","కొన్నిసార్లు అమెజాన్ కంటే దీనిలో చాలా మంచి ఆఫర్ ఉంటుంది, ఇంకా Simpl వంటి పే లేటర్ ఆప్షన్లు ఉండడంతో ఇంకొంచెం సులువగా అనిపిస్తుంది. ఇటీవలే cmf హెడ్‌సెట్, నైక్ రన్నర్లు మొదలైనవి కొన్నాను.",English,Telugu,F
I like myntra for being easy to use and having plenty of options to choose from. Returns policy is also easy.,"వాడడానికి చాలా సులభంగా ఉంటుంది, అలాగే మనకు కావలసినన్ని ఆప్షన్లు పుష్కలంగా ఉండటం వల్ల నాకు మింత్రా అంటే చాలా ఇష్టం. రిటర్న్ పాలసీ కూడా తేలిక.",English,Telugu,F
"Logistics was very bad, delivery/returns management is horrible as people cancels / changes schedule with out any reason, look for same product in other platforms","లాజిస్టిక్స్ అస్సలు బాలేదు, డెలివరీ/రిటర్న్స్ నిర్వహణ చాలా దారుణంగా ఉంది, ఎందుకంటే  ఎటువంటి కారణం లేకుండా ఆర్డర్ క్యాన్సిల్ చేస్తారు/షెడ్యూల్‌ను మార్చేస్తారు, అదే వస్తువుని ఇతర ప్లాట్‌ఫామ్‌లలో చూడండి.",English,Telugu,F
"I guess myntra never dissapoint any of its customer. Amazing stuff, good quality, easy returns, & superb prices..","మింత్రా తన కస్టమర్లలో ఎవరినీ ఎప్పుడూ నిరాశపరచదని నేను అనుకుంటున్నాను. అద్భుతమైన వస్తువులు, మంచి క్వాలిటీ, సులభమైన రిటర్న్స్, & అద్భుతమైన ధరలు..",English,Telugu,F
Worst shopping experience. My product is missing in packet and they are simply saying they have checked it's not their fault. I paid online and now my money is lost,"ఘోరమైన షాపింగ్ అనుభవం. నా వస్తువు ప్యాకెట్‌లో రాలేదు, వాళ్ళు అది వాళ్ళ తప్పు కాదని, చెక్ చేశామని చెప్తుతున్నారు. నేను ఆన్‌లైన్‌లో డబ్బు కట్టేసాను, ఇప్పుడు నా డబ్బు పోయింది.",English,Telugu,F
"Worst app, it show ""wishlist has reached the maximum limit"", no other shopping app show such limitations. Since then stop buying from Myntra. If it's not fixed then unfortunately I have to uninstall the app.","చెత్త యాప్, ""విష్ లిస్ట్ గరిష్ట పరిమితిని చేరుకుంది"" అని చూపిస్తుంది, మరే ఇతర షాపింగ్ యాప్ కూడా ఇలాంటి పరిమితులను చూపించదు. అప్పటి నుండి మింత్రా నుండి కొనడం ఆపేశాను. దీనిని పరిష్కరించకపోతే, నేను ఖచ్చితంగా యాప్‌ను అన్‌ఇన్‌స్టాల్ చేయాల్సి వస్తుంది.",English,Telugu,F
"There is a big fraud going in myntra. They just harassed me to another level. From past 20 days I want solution but they just don't care. I ordered jeans of brand name ""baesd"" and in description it was written ""sold by angel fab"" and when it got delivered, tags were of Angel fab"" so i took it. But now when I want to exchange it, Myntra is making issue that is doesn't contain ""baesd"" tag. And Noone came to pick my product and I got msg saying return rejected for not passing quality check. FRAUD..","మింత్రాలో పెద్ద మోసం జరుగుతోంది. వాళ్ళు నన్ను చాలా తీవ్రంగా వేధించారు. గత 20 రోజుల నుండి నాకు పరిష్కారం కావాలి అని అడిగినా, వాళ్ళు మాత్రం పట్టించుకోవడంలేదు. నేను ""baesd"" బ్రాండ్ పేరు గల జీన్స్ ఆర్డర్ చేశాను, కానీ వివరణలో మాత్రం ""సోల్డ్ బై ఏంజెల్ ఫ్యాబ్"" అని రాసి ఉంది, అది డెలివరీ అయ్యాక, ట్యాగ్‌లు ఏంజెల్ ఫ్యాబ్ అనే ఉన్నాయి కాబట్టి నేను దానిని తీసుకున్నాను. కానీ ఇప్పుడు నేను దానిని ఎక్స్చేంజ్ చేద్దామంటే, మింత్రా ""baesd"" ట్యాగ్ లేదని, సమస్యను సృష్టిస్తోంది. ఎవరూ నా వస్తువుని పికప్ చేసుకోవడానికి రాలేదు, కానీ క్వాలిటీ చెక్లో ఉత్తీర్ణత సాధించలేనందుకు రిటర్న్ తిరస్కరించబడిందని నాకు సందేశం వచ్చింది. ఇది దారుణమైన మోసం..",English,Telugu,F
"Till date many products purchased on Mintra, but not faced any difficulty in exchange or credit transactions... Nice products and awesome discounts..!!👍","ఇప్పటివరకు మింత్రాలో చాలా వస్తువులను కొనుగోలు చేశాను, కానీ ఎక్స్‌చేంజ్‌ లేదా క్రెడిట్ లావాదేవీలలో ఎటువంటి ఇబ్బందులను ఎదుర్కోలేదు... మంచి వస్తువులు మరియు అద్భుతమైన తగ్గింపులు..!!👍",English,Telugu,F
"I recommend you Myntra for quality product, it's a very good decision to buy something from Myntra all the products which we use in daily like electrical appliances,home ,clothes and stationary products are top notch 😁 they never compromised with their quality and service in it also very good","నాణ్యమైన ఉత్పత్తుల కోసం నేను మీకు మింత్రాను సిఫార్సు చేస్తున్నాను. మింత్రా నుండి ఏదైనా కొనడం చాలా మంచి నిర్ణయం. మనం రోజూ ఉపయోగించే విద్యుత్ ఉపకరణాలు, గృహోపకరణాలు, బట్టలు మరియు స్టేషనరీ ఉత్పత్తులు వంటి అన్ని వస్తువులు అత్యున్నత స్థాయిలో ఉన్నాయి 😁 వారు తమ క్వాలిటీ మరియు సర్వీసు పరంగా ఎప్పుడూ రాజీపడలేదు. నిజంగా చాలా మంచి అనుభవం.",English,Telugu,F
"Waste service which is provided to the customers, and worst and worst service to the customers about the delivery and management. please don't order in this Myntra app especially which is paid starting like debit, credit, upi etc, they will neglect and misplace the order and last tell that we are sorry and we cannot do anything with your order, you should replace it. We lost our precious money because of their management","కస్టమర్లకు అందించే సర్వీసులు చాలా చెత్తగా ఉన్నాయి. డెలివరీ, అలాగే మేనేజ్‌మెంట్ పరంగా కూడా చాలా అంటే చాలా అధ్వానమైన సర్వీసును అందిస్తున్నారు. దయచేసి ఈ మింత్రా యాప్‌లో, ముఖ్యంగా డెబిట్, క్రెడిట్, UPI లాంటి వాటితో ముందే డబ్బు కట్టేసి ఆర్డర్ చేయవద్దు, వాళ్లు ఆర్డర్‌ ఎంటో కూడా పట్టించుకోకుండా, తప్పుగా పంపించేస్తారు, చివరికి ‘క్షమించండి, మేమేం చేయలేం, మీరు మళ్ళీ ఆర్డర్ చేయండి’ అంటారు. వారి మేనేజ్‌మెంట్ కారణంగా కష్టపడి సంపాదించిన డబ్బును పొగోట్టుకుంటాము.",English,Telugu,F
Worst communication. No clear delivery tracking. Order getting delayed multiple times without prior notification.,చెత్త కమ్యూనికేషన్. స్పష్టమైన డెలివరీ ట్రాకింగ్ లేదు. ముందస్తు సమాచారం లేకుండా ఆర్డర్ పదేపదే ఆలస్యం అవుతున్నాయి.,English,Telugu,F
Myntra....the most convenient platform which provides everything at one . Superb for those who do not outdoor shopping person.,మింత్రా.... అన్నీ ఒక్కచోటే అందించే అత్యంత అనుకూలమైన ప్లాట్‌ఫామ్. బయటకు వెళ్ళి షాపింగ్ చేయలేని వారికి ఇది అద్భుతంగా పనిచేస్తుంది.,English,Telugu,F
I love shopping at Myntra very much. All the products are excellent and same product as I want. Myntra's suppoter team is also great and always avaible. Thank you myntra and Myntra's support team.,"నాకు మింత్రాలో షాపింగ్ చేయడం అంటే చాలా ఇష్టం. అన్ని వస్తువులు అద్భుతంగా ఉన్నాయి, నేను కోరుకున్న వస్తువు కూడా అదే. మింత్రా సపోర్టర్ బృందం ఎప్పుడూ అందుబాటులో ఉంటుంది. మింత్రాకు, అలాగే మింత్రా సపోర్ట్ బృందానికి ధన్యవాదాలు.",English,Telugu,F
They have started charging us for the platform fee. And if I need to return a product they will not give the whole amount. That is ridiculous.,వాళ్ళు మా నుండి ప్లాట్‌ఫామ్ ఫీజు వసూలు చేయడం మొదలుపెట్టారు. నేను ఒక వస్తువుని రిటర్న్ ఇవ్వవలసి వస్తే వాళ్ళు మొత్తం డబ్బు తిరిగి ఇవ్వరు. ఇది నిజంగా హాస్యాస్పదంగా ఉంది.,English,Telugu,F
"I've been a myntra INSIDER from many years, ordered so many products, but suddenly in my order section it is showing You've not placed any order yet..😂 (what a bug) Please fixed this myntra..!","నేను చాలా సంవత్సరాలుగా మింత్రా ఇన్సైడర్ గా ఉన్నాను, చాలా వస్తువులు ఆర్డర్ చేశాను, కానీ అకస్మాత్తుగా నా ఆర్డర్ విభాగంలో మీరు ఇంకా ఏ ఆర్డర్ పెట్టలేదని చూపిస్తుంది..😂 (ఈ బగ్ ఎంటో?), మింత్రా దయచేసి దీనిని పరిష్కరించండి..!",English,Telugu,F
Don't waste your hard earned money on this app!! I recently ordered clothes worth 3000Rs from Myntra and when I opened the package it had some old cloth inside. When asked Myntra about the refund they denied it completely saying that I am lying and they have delivered the correct product. Their own system is flawed and they are not even taking the responsibility. Worst experience ever!,"ఈ యాప్ లో మీరు కష్టపడి సంపాదించిన డబ్బును వృధా చేసుకోకండి!! నేను ఇటీవలే మింత్రా నుండి రూ.3000 విలువైన బట్టలు ఆర్డర్ చేశాను, నేను ఆ ప్యాకేజీని తెరిచినప్పుడు దానిలో ఏదో ఒక పాత వస్త్రం ఉంది. వెంటనే మింత్రాను రీఫండ్ గురించి అడిగినప్పుడు, నేనే అబద్ధం చెబుతున్నానని, వారు సరైన వస్తువునే డెలివరీ చేశారని చెప్పి వారు దానిని పూర్తిగా తిరస్కరించారు. వారి స్వంత వ్యవస్థే లోపభూయిష్టంగా ఉంది, వారు అసలు ఏమాత్రం బాధ్యత వహించడంలేదు. ఎప్పుడూ చూడని ఘోరమైన అనుభవం!",English,Telugu,F
"It's very nice. I like this app very much, hastle free delivery,and return. Always they deliver our stuff before time. I just love it","ఇది చాలా బాగుంది. నాకు ఈ యాప్ చాలా  నచ్చింది, ఎటువంటి ఇబ్బంది లేని డెలివరీ, రిటర్న్ సర్వీసులు. ఎప్పుడూ వాళ్ళు మన ఆర్డర్లను సమయానికి ముందే డెలివరీ చేస్తారు. నాకు ఇది చాలా నచ్చింది.",English,Telugu,F
"My experience with Myntra has been great. The product quality matches the pictures, and any size issues are easily resolved with hassle-free exchanges.","మింత్రాతో నా అనుభవం చాలా బాగుంది. వస్తువు క్వాలిటీ యాప్ లోని ఫోటోలకు సరిగ్గా సరిపోతుంది, ఇంకా ఏవైనా సైజు పరమైన సమస్యలు ఉంటే ఎటువంటి ఇబ్బంది లేకుండా సులభగా ఎక్స్‌చేంజ్‌‌ చేసుకోవచ్చు.",English,Telugu,F
"Idk what the heck is wrong with myntra lately. Too many bugs, needed to b fixed or else m Uninstalling. And uk what's sooo annoying? THERE'S A LIMIT FOR WISHLISTING!!! LIKE COME ONNNNNNN","ఈ మధ్య మింత్రాలో ఏం తప్పు జరిగిందో నాకు తెలియదు. చాలా బగ్స్ ఉన్నాయి, వాటిని వెంటనే సరిచేయాల్సి ఉంది లేదంటే నేను అన్‌ఇన్‌స్టాల్ చేసేస్తాను. ఇంకా మీకు తెలుసా? బాగా చికాకు కలిగించేది ఏమిటో.. విష్ లిస్ట్ కి పరిమితి ఉంది!!! లైక్ కమ్ ఆన్ న్ న్.....",English,Telugu,F
Worst delivery service ever encounter on online shopping apps. They don't care of your order to reach on time they just don't make it priority to deliver the order on time .,"ఆన్‌లైన్ షాపింగ్ యాప్‌లలో ఇప్పటివరకు చూడనటువంటి చెత్త డెలివరీ సర్వీస్ ఇదే. వాళ్ళు మీ ఆర్డర్ సమయానికి చేరుకోవాలా వద్దా అని అస్సలు పట్టించుకోరు, వారు ఆర్డర్‌ను సమయానికి డెలివరీ చేయడానికి ప్రాధాన్యతే ఇవ్వరు.",English,Telugu,F
"Horrible experience with Myntra!!! I had ordered a jeans from Myntra but was instead delivered a plain T-shirt and that too without a price tag or label. And now even after calling them multiple times and posting my query in help chat, they are not ready to exchange or return my amount back. This is like sheer cheating with your customer and on top, not even caring about resolving customer complaints. Really disgusting!!! Would never recommend buying from myntra to anyone","మింత్రాతో నాకు చాలా భయంకరమైన అనుభవం ఎదురైంది!!! నేను మింత్రాలో జీన్స్ ఆర్డర్ చేశాను కానీ నాకు సాదా టీ-షర్ట్ డెలివరీ అయింది, అది కూడా ధర ట్యాగ్ లేదా లేబుల్ లేకుండా వచ్చింది. వెంటనే వారికి చాలాసార్లు కాల్ చేశాను, హెల్ప్ చాట్‌లో నా ప్రశ్న పోస్ట్ చేసిన తర్వాత కూడా, వారు ఎక్స్చేంజ్ చేయడానికి లేదా నా డబ్బును తిరిగి ఇవ్వడానికి సిద్ధంగా లేరు. కస్టమర్ ఫిర్యాదులను పరిష్కరించడం గురించి పట్టించుకోకపోగా, ఇది మీ కస్టమర్‌ను నిలువునా పూర్తిగా మోసం చేయడమే అవుతుంది. నిజంగా చాలా అసహ్యం కలుగుతుంది!!! నేను ఎవరికీ మింత్రా నుండి కొనమని ఎప్పుడూ సిఫార్సు చేయను.",English,Telugu,F
expensive...but i really like there service..and love to shopping from Myntra thn any other shopping apps. Can you please stop some charges of 10 or 20 for case on delivery???. Make it free.. you already in alot of benifits. Don't like upgrade version.,ఇక్కడ అన్నీ చాలా ఖరీదైనవే...కానీ నాకు వాళ్ళ సర్వీస్ చాలా నచ్చింది..ఇతర షాపింగ్ యాప్‌ల కంటే మింత్రా నుండి షాపింగ్ చేయడం అంటేనే నాకు ఇష్టం. దయచేసి క్యాష్ ఆన్ డెలివరీ మీద రూ.10 లేదా రూ.20  లాంటి కొన్ని ఛార్జీలను ఆపగలరా???. దీన్ని ఉచితంగా ఇవ్వండి.. మీరు ఇప్పటికే చాలా లాభాలను పొందుతున్నారు కదా! అప్‌గ్రేడ్ వెర్షన్ నాకు నచ్చలేదు.,English,Telugu,F
"Using myntra from so many years but suddenly from last week it not showing my old orders and my account showing like im new to myntra i unistalled it and again installed the aap but still it ask for adress payment details abd showing discount on 1st order, as if im new to myntra im very disappionted i was already become insider customer but now it showing like im new to myntra","చాలా సంవత్సరాల నుండి మింత్రాను వాడుతున్నాను కానీ అకస్మాత్తుగా గత వారం నుండి నా పాత ఆర్డర్లు కనిపించడం లేదు, నా ఖాతాలో నేను మింత్రాను కొత్తగా వాడుతున్నట్లే చూపిస్తుంది, నేను యాప్ ని అన్‌ఇన్‌స్టాల్ చేసి మళ్ళీ ఇన్‌స్టాల్ చేశాను, అయినప్పటికీ అది, చిరునామా, పేమెంట్ వివరాలను అడుగుతుంది, పైగా నేను మింత్రాకు కొత్త కస్టమర్ ను అన్నట్లు మొదటి ఆర్డర్‌లో డిస్కౌంట్ చూపిస్తుంది. నేను చాలా నిరాశ చెందాను, నేను ఇప్పటికే ఇన్‌సైడర్ కస్టమర్‌ని అయ్యాను కానీ ఇప్పుడు ఇది నేను మింత్రాకి కొత్త అన్నట్లు చూపిస్తుంది.",English,Telugu,F
3 rd class service. They cancelled my order 4 times without any reason and update I escalated to social media but no one contacted me . This type of services they provide to customers. Do not buy go with Amazon and meesho,"3వ తరగతి సర్వీస్. వాళ్ళు నా ఆర్డర్ ని ఏ కారణం లేకుండా, ఇంకా నాకు చెప్పకుండా 4 సార్లు క్యాన్సిల్ చేసారు, సోషల్ మీడియాలో ఎస్కలేట్ చేశాను, కానీ ఎవరూ నన్ను సంప్రదించలేదు. ఈ రకమైన సర్వీసులనేనా వాళ్ళు కస్టమర్లకు అందిస్తున్నారు. ఇందులో అస్సలు కొనవద్దు, అమేజాన్ మరియు మీషోలలో కొనండి.",English,Telugu,F
