src,tgt,src_lang,tgt_lang,domain
Product not delivered on estimated date and no confirmation received regarding cancellation. Trying to connect customer service but everytime they replies that they will resolve it in next 48 hours . Issue not resolved after 78 hours and money not refunded. Worst shopping application.,پروڈکٹ مقررہ تاریخ پر ڈیلیور نہیں ہوا اور نہ ہی کینسلیشن کے بارے میں کوئی تصدیق موصول ہوئی۔ کسٹمر سروس سے رابطہ کرنے کی کوشش کی، لیکن ہر بار یہی جواب دیا جاتا ہے کہ وہ مسئلہ اگلے 48 گھنٹوں میں حل کر دیں گے۔ لیکن 78 گھنٹے گزرنے کے باوجود مسئلہ حل نہیں ہوا اور رقم بھی واپس نہیں کی گئی۔ یہ بدترین شاپنگ ایپلیکیشن ہے۔,English,Urdu,F
"This popular app is also delivered damaged products to their customers. I recently ordered footware from Myntra, I have received damaged product when I requested for exchange, they have accepted but at the time of delivery they declined to exchange the product saying that product quality check was not fulfilled. They sell cheap quality products to us and decline to exchange them in return. Sounds so worst",یہ مشہور ایپ بھی اب اپنے صارفین کو خراب پروڈکٹس ڈیلیور کر رہی ہے۔ میں نے حال ہی میں منترا سے فٹ ویئر منگوایا، لیکن مجھے خراب پروڈکٹ موصول ہوا۔ جب میں نے اس کے تبادلے (ایکسچینج) کی درخواست کی، تو انہوں نے درخواست قبول کر لی، لیکن جب پروڈکٹ دینے کا وقت آیا تو انہوں نے یہ کہہ کر انکار کر دیا کہ پروڈکٹ کوالٹی چیک میں پورا نہیں اترا۔ یہ لوگ ہمیں گھٹیا کوالٹی کے پروڈکٹس بیچتے ہیں اور پھر تبادلہ کرنے سے انکار کر دیتے ہیں۔ یہ سب بہت ہی برا لگتا ہے۔,English,Urdu,F
"2 feedbacks. 1. Whenever a person sees an ad of Myntra on social media, the image shown of the thing on it doesn't leads to the image being clicked. The landing page shud directly go to the product shown. 2. Why to have 3 windows to enter for shopping after clicking Myntra. Let people search by brands and not category",دو فیڈبیکس ہیں:1. جب بھی کوئی شخص سوشل میڈیا پر منترا کا اشتہار دیکھتا ہے، تو اُس میں دکھائی گئی پروڈکٹ کی تصویر پر کلک کرنے کے بعد وہ تصویر براہ راست اُس پروڈکٹ پر نہیں لے جاتی۔ لینڈنگ پیج کو سیدھا اُس پروڈکٹ پر جانا چاہیے جو اشتہار میں دکھائی گئی ہو۔2. منترا پر کلک کرنے کے بعد شاپنگ شروع کرنے کے لیے تین الگ الگ ونڈوز میں جانا کیوں ضروری ہے؟ لوگوں کو کیٹیگری کے بجائے برانڈز کے ذریعے تلاش کرنے کی سہولت دی جانی چاہیے۔,English,Urdu,F
"Really, I'm extremely dissapointed from the service of Myntra i placed an order 'bout ten days ago and the delivery has been delayed twice. I've been a regular customer of Myntra since 2018 and this time I'm very saddened or I'm never going to use this app again.",واقعی، میں منترا کی سروس سے انتہائی مایوس ہوں۔ میں نے تقریباً دس دن پہلے ایک آرڈر دیا تھا اور اس کی ڈیلیوری دو بار تاخیر ہوئی ہے۔ میں 2018 سے منترا کا مستقل صارف رہا ہوں، لیکن اس بار مجھے بہت افسوس ہوا ہے، اور اب میں یہ ایپ دوبارہ کبھی استعمال نہیں کروں گا۔,English,Urdu,F
"Trust me they are terrible. Once you get stuck, you will not be heard. They will ignore you or will misguide you. Kindly be very aware before placing any order. Even after multiple attempts of returning the product they keep on just exchanging it. And when I talked to customer care agents, one of them told me it's upto me whether I want to continue to shop from Myntra or not. He clearly said "" ma'am we don't call our customer and ask them to shop from us. If you don't want to shop then don't"".","یقین کریں، یہ لوگ واقعی بدترین ہیں۔ ایک بار اگر آپ کسی مسئلے میں پھنس جائیں تو آپ کی بات کوئی نہیں سنے گا۔ وہ یا تو آپ کو نظر انداز کریں گے یا گمراہ کن معلومات دیں گے۔ براہِ کرم کوئی بھی آرڈر دینے سے پہلے بہت محتاط رہیں۔ بار بار ریٹرن کی کوششوں کے باوجود یہ لوگ صرف ایکسچینج کرتے رہتے ہیں۔ جب میں نے کسٹمر کیئر ایجنٹ سے بات کی تو اُن میں سے ایک نے صاف الفاظ میں کہا کہ ""میڈم، یہ آپ پر ہے کہ آپ منترا سے شاپنگ جاری رکھنا چاہتی ہیں یا نہیں، ہم اپنے کسٹمرز کو کال کر کے نہیں کہتے کہ ہم سے خریداری کریں۔ اگر آپ نہیں خریدنا چاہتیں تو نہ کریں""۔",English,Urdu,F
"The customer service is one of the worst among e-commerce platforms. Myntra Express is just a name. I ordered a shoe to gift my brother, but no delivery attempt was made. The agent falsely reported I wasn't available. Despite many contacts to the customer service, I received only fake assurances of delivery. I waited for two days and took leave to receive the parcel, but it never arrived. Being an elite member, I faced this issue six times. I've never faced such idiotic behaviour in any platform","ای کامرس پلیٹ فارمز میں منترا کی کسٹمر سروس سب سے بدترین ہے۔ ""Myntra Express"" صرف ایک نام ہے، حقیقت میں کچھ نہیں۔ میں نے اپنے بھائی کو جوتے گفٹ کرنے کے لیے آرڈر کیا، لیکن ڈیلیوری کی کوئی کوشش ہی نہیں کی گئی۔ ڈیلیوری ایجنٹ نے جھوٹا رپورٹ کیا کہ میں دستیاب نہیں تھا۔ میں نے کئی بار کسٹمر سروس سے رابطہ کیا، لیکن صرف جھوٹی تسلیاں ملتی رہیں کہ آرڈر جلد پہنچ جائے گا۔ میں نے دو دن انتظار کیا اور پارسل لینے کے لیے چھٹی بھی لی، مگر پارسل کبھی نہیں آیا۔ میں ایک ایلیٹ ممبر ہوتے ہوئے بھی چھ بار ایسا مسئلہ بھگت چکا ہوں۔ میں نے کسی بھی دوسرے پلیٹ فارم پر اتنا بیوقوفانہ رویہ کبھی نہیں دیکھا",English,Urdu,F
"One of the worst online app, I had placed an order of two items together one they had cancelled it another they have sent wrong size and when I asked them why they have sent the wrong size they said the size I have placed an Order is not available in the stock. So i have asked them to return and refund for this item. They haven't returned the convenience fee in all these saying that one of these items were delivered so they can't refund convenience fee. Fraud who asked for a wrong size ?",یہ بدترین آن لائن ایپس میں سے ایک ہے۔ میں نے ایک ساتھ دو آئٹمز کا آرڈر دیا تھا، اُن میں سے ایک کو انہوں نے کینسل کر دیا اور دوسری پروڈکٹ کا غلط سائز بھیج دیا۔ جب میں نے اُن سے پوچھا کہ غلط سائز کیوں بھیجا ہے، تو انہوں نے کہا کہ جس سائز کا میں نے آرڈر دیا تھا، وہ اسٹاک میں موجود نہیں تھا۔ تو میں نے کہا کہ اس آئٹم کو واپس لیں اور ریفنڈ کریں۔ لیکن انہوں نے کنوینینس فیس واپس نہیں کی، یہ کہہ کر کہ ایک آئٹم ڈیلیور ہو چکی ہے، اس لیے وہ فیس ریفنڈ نہیں کر سکتے۔ یہ تو سراسر دھوکہ ہے! غلط سائز کا آرڈر میں نے کب دیا تھا؟,English,Urdu,F
"""Myntra's customers are experiencing extremely poor service. Despite ordering a product and attempting to reorder it for exchange, Myntra repeatedly cancels the orders citing technical issues with their delivery partner. The option to exchange for another product seems to be a facade, as any attempt to utilize it results in last-minute cancellations on the evening before the scheduled delivery.This appears to be a deliberate strategy by Myntra to deceive customers and extrac money",منترا کے صارفین کو انتہائی ناقص سروس کا سامنا ہے۔ ایک پروڈکٹ آرڈر کرنے اور پھر اسے ایکسچینج کرنے کی کوشش کے باوجود، منترا بار بار آرڈر کو منسوخ کر دیتا ہے، یہ کہہ کر کہ اُن کے ڈیلیوری پارٹنر کے ساتھ تکنیکی مسائل ہیں۔ کسی دوسرے پروڈکٹ سے ایکسچینج کرنے کا آپشن صرف ایک دکھاوا لگتا ہے، کیونکہ جب بھی کوئی صارف اس آپشن کو استعمال کرنے کی کوشش کرتا ہے، تو ڈیلیوری سے ایک رات پہلے آرڈر منسوخ کر دیا جاتا ہے۔ ایسا محسوس ہوتا ہے کہ یہ منترا کی ایک جان بوجھ کر اپنائی گئی حکمت عملی ہے تاکہ صارفین کو دھوکہ دے کر اُن سے پیسہ بٹورا جا سکے۔,English,Urdu,F
"Who give this junk (and Flipcart) 4 or 5 (even 3 or 2) are probably from another world. In my experience, ordered items rarely meet the description; refund is never complete—in the rare event it is processed (most of the time they tell lies that would shame Bernie Madoff to avoid returns and refunds, dragging it beyond the return date, and then ignore altogether); costs seem a direct ₹₹ translation from $$, and never the actual amount at checkout. They live up to Walmart's reputation in the US.",جو لوگ اس فضول ایپ (اور Flipkart) کو 4 یا 5 (یا حتیٰ کہ 3 یا 2) اسٹارز دیتے ہیں، شاید وہ کسی اور دنیا سے ہیں۔ میرے تجربے میں، آرڈر کی گئی اشیاء شاذ و نادر ہی دی گئی تفصیل سے میل کھاتی ہیں؛ ریفنڈ کبھی مکمل نہیں ہوتا—اور اگر کبھی ہو بھی جائے تو وہ بہت کم موقع ہوتا ہے (زیادہ تر وقت تو یہ لوگ ایسی جھوٹی باتیں کرتے ہیں جن پر Bernie Madoff کو بھی شرمندگی ہو، تاکہ ریٹرن اور ریفنڈ سے بچا جا سکے، ریٹرن کی مدت گزار دیتے ہیں، اور پھر مکمل طور پر نظرانداز کر دیتے ہیں)؛ قیمتیں سیدھے ₹₹ میں $$ کا ترجمہ لگتی ہیں، نہ کہ چیک آؤٹ پر جو اصل رقم ہونی چاہیے وہ۔ یہ لوگ امریکہ میں Walmart کی شہرت کے مطابق ہی کام کر رہے ہیں—یعنی انتہائی خراب۔,English,Urdu,F
There refund process takes so much time. They have picked up the product but still it doesn't show that the product is picked up. And when you contact them they just give you time but don't do anything to solve the issue. Worst experience ever..... Totally disappointed...,ان کا ریفنڈ پروسیس بہت زیادہ وقت لیتا ہے۔ انہوں نے پروڈکٹ تو اُٹھا لیا، مگر اسٹیٹس میں اب بھی یہ نہیں دکھ رہا کہ پروڈکٹ پک اپ ہو چکا ہے۔ جب آپ رابطہ کرتے ہیں تو بس وقت دیتے رہتے ہیں، مسئلہ حل کرنے کے لیے کچھ نہیں کرتے۔ اب تک کا بدترین تجربہ… مکمل مایوسی۔,English,Urdu,F
"Highly disappointing shopping experience. Bramd name shown in image is not the same that gets delivered to you. Some cheap ,local brand with same design was delivered. When i raised the issue, they simply denied !!! How cheap can you get, Myntra ?!",انتہائی مایوس کن شاپنگ کا تجربہ۔ تصویر میں جو برانڈ کا نام دکھایا گیا تھا، وہی پروڈکٹ ڈیلیور نہیں کیا گیا۔ اس کی جگہ ایک سستا، مقامی برانڈ بھیج دیا گیا جس کا ڈیزائن تو وہی تھا، لیکن برانڈ مختلف تھا۔ جب میں نے شکایت کی تو انہوں نے سادہ الفاظ میں انکار کر دیا! منترا، آپ کتنے نیچے گر سکتے ہیں؟!,English,Urdu,F
"NON EXISTENT CUSTOMER SUPPORT from this app. Recently their return guy picked up T-Shirt and marked the return as failed. I have been trying to contact client service, either the executive is busy or it goes to an IVR that runs in circles....doesnt do anything. I have no recourse to even raise my complaint, resolution is a far off dream.","اس ایپ کی کسٹمر سپورٹ کا تو کوئی وجود ہی نہیں ہے۔ حال ہی میں ان کا ریٹرن والا بندہ ٹی شرٹ لے گیا لیکن سسٹم میں ریٹرن کو ""ناکام"" ظاہر کر دیا۔ میں مسلسل کسٹمر سروس سے رابطہ کرنے کی کوشش کر رہا ہوں، یا تو ایگزیکٹو مصروف ہوتا ہے یا کال IVR پر چلی جاتی ہے جو صرف چکر کاٹتی رہتی ہے... کوئی حل نہیں نکلتا۔ میں اپنی شکایت درج بھی نہیں کر پا رہا، حل ہونا تو بہت دور کی بات ہے۔",English,Urdu,F
1. Very slow images loading 2. Irritating when sequence loads from start after deleting item from cart 3. Since last 4+ months issue exists 4. Don't tell me this is my internet issue or device issue as I had tried on different device and different internet and issue remains AS-IS Urgently resolve it before is stop purchasing from myntra,1.تصاویر بہت سست رفتاری سے لوڈ ہوتی ہیں۔ 2.جب کارٹ سے کوئی آئٹم ڈیلیٹ کرتے ہیں تو پوری لسٹ شروع سے دوبارہ لوڈ ہوتی ہے، جو بہت جھنجھلاہٹ کا باعث بنتی ہے۔ 3.یہ مسئلہ گزشتہ 4 ماہ سے بھی زیادہ عرصے سے برقرار ہے۔ 4.براہِ کرم یہ نہ کہیں کہ یہ میرے انٹرنیٹ یا ڈیوائس کا مسئلہ ہے، کیونکہ میں نے مختلف ڈیوائسز اور انٹرنیٹ کنیکشنز پر آزمایا ہے، لیکن مسئلہ ویسا کا ویسا ہی ہے۔ اسے فوری طور پر حل کریں، ورنہ میں منترا سے خریداری بند کرنے پر مجبور ہو جاؤں گا۔,English,Urdu,F
Worst app. After many exchanges again nd again they sent defected products. How reticles they are nd there is return option not available. This is the worst app I never seemed before.,بدترین ایپ ہے۔ بار بار ایکسچینج کرنے کے بعد بھی یہ لوگ دوبارہ خراب پروڈکٹس بھیجتے ہیں۔ کتنے غیر ذمہ دار ہیں یہ لوگ، اور واپسی (ریٹرن) کا آپشن بھی دستیاب نہیں ہے۔ یہ سب سے خراب ایپ ہے جو میں نے کبھی دیکھی ہے۔,English,Urdu,F
"Myntra is a misleading app, their customer service keeps repeating things like a parrot. No solution. No assurance of delivery. Collaborates with worst brands like trendynol who doesn't keep any stock and earns interest on our money for 2-3months and then say sorry can't deliver. Customer service people juhi garg, neeraj, geeta worst of the people who cut my call in between, don't let us talk to the decision makers, takes 4 days to track our product. Worst service ever.",منترا ایک گمراہ کن ایپ ہے، ان کی کسٹمر سروس طوطے کی طرح ایک ہی بات بار بار دہراتی ہے۔ نہ کوئی حل ملتا ہے، نہ ڈیلیوری کی کوئی یقین دہانی۔ یہ بدترین برانڈز جیسے Trendyol کے ساتھ مل کر کام کرتے ہیں، جو نہ تو اسٹاک رکھتے ہیں اور نہ ہی وقت پر پروڈکٹ فراہم کرتے ہیں۔ بلکہ 2-3 مہینے ہمارے پیسوں پر سود کماتے ہیں اور آخر میں معذرت کر کے کہہ دیتے ہیں کہ ہم پروڈکٹ ڈیلیور نہیں کر سکتے۔ کسٹمر سروس کے نمائندے جیسے جوہی گرگ، نیرج، گیتا — یہ سب انتہائی خراب رویہ رکھتے ہیں۔ یہ کال درمیان میں کاٹ دیتے ہیں، ہمیں فیصلہ سازوں سے بات بھی نہیں کرنے دیتے، اور پروڈکٹ ٹریک کرنے میں 4 دن لگا دیتے ہیں۔ اب تک کی سب سے بدترین سروس کا تجربہ رہا۔,English,Urdu,F
I wish I could give this app 0 stars bcoz that's what they deserve . From last 10 days I am ordering a sassafaras trouser from them which is also prepaid and they are cancelling my product again and again after my payment. Day before yesterday I ordered it for 3rd time and guess what it got cancelled today. I even call their service centre but from there also I didn't get my satisfied answer. I am really sick of this app. You people don't order anything from myntra. They are playing with you.,کاش میں اس ایپ کو 0 اسٹارز دے سکتا، کیونکہ یہی وہ درجہ ہے جس کی یہ حقدار ہے۔ پچھلے 10 دنوں سے میں Sassafras کا ایک ٹراؤزر آرڈر کر رہا ہوں، وہ بھی پری پیڈ، اور یہ لوگ میری پروڈکٹ بار بار ادائیگی کے بعد کینسل کر رہے ہیں۔ پرسوں میں نے تیسری بار آرڈر دیا، اور اندازہ لگائیں — آج پھر اسے کینسل کر دیا گیا۔ میں نے ان کے سروس سینٹر پر بھی کال کی، لیکن وہاں سے بھی کوئی تسلی بخش جواب نہیں ملا۔ میں واقعی اس ایپ سے تنگ آ چکا ہوں۔ آپ سب سے درخواست ہے کہ منترا سے کچھ بھی آرڈر مت کریں۔ یہ لوگ آپ کے ساتھ کھیل رہے ہیں۔,English,Urdu,F
"I've been an insider member of the Myntra app and using app for more than two years, and I can tell from my experience that the company is currently moving toward being a low-service online marketplace. I regret ordering many times from Myntra and getting into difficulties for it. In general, when a business expands, its services also get better, but this is not the case with Myntra. They deliver defected product and they blame the customer and says we have send you product in right condition.",میں منترا ایپ کا انسائیڈر ممبر ہوں اور پچھلے دو سال سے اس ایپ کو استعمال کر رہا ہوں، اور اپنے تجربے سے یہ کہہ سکتا ہوں کہ یہ کمپنی اب ایک کم درجے کی سروس فراہم کرنے والا آن لائن مارکیٹ پلیس بنتی جا رہی ہے۔ مجھے افسوس ہے کہ میں نے کئی بار منترا سے آرڈر کیا اور ہر بار کسی نہ کسی مشکل میں پڑا۔ عام طور پر جب کوئی کاروبار بڑھتا ہے تو اس کی سروس بھی بہتر ہوتی ہے، لیکن منترا کے ساتھ معاملہ اس کے بالکل برعکس ہے۔ یہ لوگ خراب پروڈکٹ ڈیلیور کرتے ہیں اور پھر اس کی ذمہ داری صارف پر ڈال دیتے ہیں، یہ کہہ کر کہ ہم نے آپ کو بالکل صحیح حالت میں پروڈکٹ بھیجا تھا۔,English,Urdu,F
Don't install this app this company is worthless . I ordered productsn 4 times. 1 product got delayed after waiting 4days and 3 products got cancelled from their end on delivery day. And when I tried to contact customer support via call they are not connecting me then I tried chat via text they don't have executive for that and give me alternative to call on customer support which they aren't connecting. When you don't have executives for chat support then why give option. Don't use this app,اس ایپ کو انسٹال مت کریں، یہ کمپنی بالکل بے کار ہے۔ میں نے 4 بار پروڈکٹس کا آرڈر دیا۔ ایک پروڈکٹ 4 دن انتظار کے بعد بھی تاخیر کا شکار ہو گیا، اور باقی 3 پروڈکٹس کو ڈیلیوری کے دن ہی انہوں نے خود منسوخ کر دیا۔ جب میں نے کسٹمر سپورٹ سے کال کے ذریعے رابطہ کرنے کی کوشش کی تو کال کنیکٹ ہی نہیں ہو رہی تھی۔ پھر میں نے چیٹ کے ذریعے بات کرنے کی کوشش کی، لیکن وہاں بھی کوئی ایگزیکٹو دستیاب نہیں تھا۔ انہوں نے مجھے دوبارہ کال کرنے کا مشورہ دیا، جبکہ کال تو پہلے ہی نہیں ہو رہی تھی۔ جب آپ کے پاس چیٹ سپورٹ کے لیے ایگزیکٹو ہی نہیں ہیں تو وہ آپشن دینے کا کیا فائدہ؟ اس ایپ کو ہرگز استعمال نہ کریں,English,Urdu,F
MYNTRA is an India's biggest Shopping apps which have so many international brand available with unbeatable prices..I do highly rate. fast delivery and with clear direction.. return exchange are always available and everything is hassle free. Refund also very easy process.. I loved 😍 to shopping here this is great platform for buyer. I would like to say Thanks for everything Myntra,منترا بھارت کی سب سے بڑی شاپنگ ایپس میں سے ایک ہے، جہاں بہت سے انٹرنیشنل برانڈز ناقابلِ یقین قیمتوں پر دستیاب ہیں۔ میں اس ایپ کو بہت اعلیٰ درجہ دیتا ہوں۔ ڈیلیوری بہت تیز ہے اور ہر چیز واضح ہدایات کے ساتھ ہوتی ہے۔ واپسی اور تبادلے کی سہولت ہمیشہ دستیاب ہوتی ہے اور یہ تمام عمل بالکل آسان ہوتا ہے۔ ریفنڈ کا طریقہ کار بھی بہت آسان ہے۔ مجھے یہاں شاپنگ کرنا بہت پسند ہے ۔ یہ خریداروں کے لیے ایک بہترین پلیٹ فارم ہے۔ میں منتراکا ہر چیز کے لیے شکریہ کہنا چاہوں گا,English,Urdu,F
"I am uninstalling myntra !!!!! This is the 3rd time where my amount is deducted but the order doesn't get placed.. Moreover, once complaint is registered myntra says the money is not with myntra check with the UPI app.. The same is said by the UPI app and I'm again redirected towards mnytra app !!!... I have lost around 900 rs now because if this ..... I am taking my business elsewhere forever more !!!!!!",میں منترا کو ان انسٹال کر رہا ہوں !!!!! یہ تیسری بار ہے جب میری رقم کٹ گئی لیکن آرڈر پلیس نہیں ہوا۔ مزید یہ کہ جب شکایت درج کروائی جاتی ہے تو منترا کہتا ہے کہ پیسے منترا کے پاس نہیں ہیں، UPI ایپ سے چیک کریں... اور وہی بات UPI ایپ بھی کہتی ہے، اور مجھے دوبارہ منترا کی طرف بھیج دیا جاتا ہے !!! میں اب تک تقریباً 900 روپے کا نقصان اٹھا چکا ہوں اس چکر میں... اب میں ہمیشہ کے لیے اپنا کاروبار کسی اور پلیٹ فارم کی طرف منتقل کر رہا ہوں !!!!!!,English,Urdu,F
Express delivery won't work if you order multiple items. My parcel is on hold for 3 days and will take 3 days more because one of the item is in transit. This is not cool Myntra. If you state that express delivery is possible then why take a week to deliver. Just deliver those goods which are received in warehouse near me.,ایکسپریس ڈیلیوری اُس وقت کام نہیں کرتی جب آپ ایک سے زیادہ آئٹمز کا آرڈر دیتے ہیں۔ میرا پارسل 3 دن سے ہولڈ پر ہے اور اب مزید 3 دن لگیں گے کیونکہ ان میں سے ایک آئٹم ابھی ٹرانزٹ میں ہے۔ یہ کوئی اچھی بات نہیں منترا! اگر آپ یہ دعویٰ کرتے ہیں کہ ایکسپریس ڈیلیوری ممکن ہے تو پھر ڈیلیوری میں ایک ہفتہ کیوں لگتا ہے؟ جو آئٹمز آپ کے قریبی ویئرہاؤس میں موجود ہیں، کم از کم اُنہیں تو فوراً ڈیلیور کریں!,English,Urdu,F
Very poor delivery service. This is my worst online shopping experience. The delivery was to be made on 21st and its 24th now. The delivery is delayed and they are not even letting me cancel the orders. I have to go out of station tomorrow. Very disappointed. Edit :- Well you are not responding on your email.,ڈیلیوری سروس انتہائی ناقص ہے۔ یہ میری آن لائن شاپنگ کا بدترین تجربہ رہا ہے۔ ڈیلیوری 21 تاریخ کو ہونی تھی اور آج 24 تاریخ ہو گئی ہے۔ ڈیلیوری میں تاخیر ہو رہی ہے اور وہ مجھے آرڈر کینسل کرنے کی اجازت بھی نہیں دے رہے۔ مجھے کل شہر سے باہر جانا ہے۔ بہت مایوسی ہوئی۔ ایڈیٹ:– اور آپ لوگ ای میل پر بھی کوئی جواب نہیں دے رہے!,English,Urdu,F
I am using this app for a long time. Recently they started charging 20 rs on every order which is really not right. You can charge 2-5 rs which is also not good but I would love to pay 2 rs on per order but not more than this. I am not going to place more order from Myntra and will shop offline or on other platforms.,میں کافی عرصے سے اس ایپ کو استعمال کر رہا ہوں۔ حال ہی میں انہوں نے ہر آرڈر پر 20 روپے چارج کرنا شروع کر دیا ہے جو واقعی ٹھیک نہیں ہے۔ آپ 2 سے 5 روپے تک چارج کر سکتے ہیں جو کہ تب بھی مناسب نہیں، لیکن میں 2 روپے فی آرڈر ادا کرنے کو تیار ہوں، اس سے زیادہ نہیں۔ اب میں منترا سے مزید آرڈر نہیں دوں گا اور یا تو آف لائن خریداری کروں گا یا کسی اور پلیٹ فارم سے۔,English,Urdu,F
At first We trusted myntra because it gave us top quality items but now it has started doing fraud!!! They sold a damaged expensive branded handbag and now is not willing to exchange or return even if I am returning within 7 days and return policy is applicable to that item.. The delivery guy came to exchange the item but just clicked a photo saying we will exchange later and went back!! Now I will never trust myntra.,شروع میں ہم نے منترا پر اعتماد کیا کیونکہ یہ ہمیں اعلیٰ معیار کی اشیاء فراہم کرتا تھا، لیکن اب اس نے دھوکہ دہی شروع کر دی ہے!!! انہوں نے ایک مہنگا اور برانڈڈ ہینڈ بیگ خراب حالت میں بیچا اور اب وہ اسے واپس لینے یا تبدیل کرنے کے لیے تیار نہیں، حالانکہ میں اسے 7 دن کے اندر واپس کر رہا ہوں اور اس آئٹم پر ریٹرن پالیسی بھی لاگو ہوتی ہے۔ ڈیلیوری والا آیا تو صرف ایک تصویر کھینچ کر کہہ گیا کہ بعد میں ایکسچینج ہو جائے گا، اور چلا گیا!! اب میں کبھی منترا پر اعتماد نہیں کروں گا۔,English,Urdu,F
"My Myntra app is not working, it is not opening properly even after updating the app many times.",میری منترا ایپ کام نہیں کر رہی ہے، ایپ کو کئی بار اپ ڈیٹ کرنے کے بعد بھی یہ ٹھیک سے نہیں کھل رہی ہے۔,English,Urdu,F
"WORST WORST WORST customer service ever!!! They sent me a product without any tag, I have size issue with the product so I tried to exchange it, which was not possible from their end. So, I tried to return it because there is no tag, I can't return it either. I'm going to uninstall this app, and never going to buy from it .Calling their customer service number is frustrating, it keeps repeating same messages, chat is always busy and can't send email. Nykka Fashion is better than this scam app.",بدترین، بدترین، بدترین کسٹمر سروس!!! انہوں نے مجھے ایک ایسا پروڈکٹ بھیجا جس پر کوئی ٹیگ نہیں تھا۔ مجھے سائز کا مسئلہ تھا، اس لیے میں نے اسے ایکسچینج کرنے کی کوشش کی، جو کہ ان کی طرف سے ممکن نہیں تھا۔ پھر میں نے اسے ریٹرن کرنے کی کوشش کی، لیکن چونکہ اس پر ٹیگ نہیں ہے، تو میں اسے واپس بھی نہیں کر سکتا۔ اب میں اس ایپ کو ان انسٹال کرنے والا ہوں اور دوبارہ کبھی اس سے کچھ نہیں خریدوں گا۔ ان کا کسٹمر سروس نمبر پر کال کرنا بھی بہت پریشان کن ہے، وہی میسج بار بار دہراتے ہیں، چیٹ ہمیشہ بزی رہتی ہے اور ای میل بھی نہیں بھیج سکتے۔ نائکا فیشن اس فراڈ ایپ سے بہت بہتر ہے۔,English,Urdu,F
"This app is now becoming a nightmare for me. It just pissed me off. My two refunds are pending for many days. When I asked the customer executives they just said to wait for the next 48 hours. After a day or two they again say to wait for the next 48 hours. They raised issue tickets after that they themselves marked it as resolved , even though it has not been resolved yet","یہ ایپ اب میرے لیے ایک ڈراؤنا خواب بن گئی ہے۔ اس نے مجھے شدید غصے میں ڈال دیا ہے۔ میری دو ریفنڈز کئی دنوں سے التواء میں ہیں۔ جب میں نے کسٹمر ایگزیکٹوز سے پوچھا تو انہوں نے صرف یہ کہا کہ اگلے 48 گھنٹوں کا انتظار کریں۔ ایک دو دن بعد پھر وہی کہتے ہیں کہ اگلے 48 گھنٹے انتظار کریں۔ انہوں نے ایشو ٹکٹز بھی بنائیں لیکن بعد میں خود ہی انہیں ""حل شدہ"" قرار دے دیا، حالانکہ مسئلہ اب تک حل نہیں ہوا۔",English,Urdu,F
"Scam app! I bought stuff for 3k and applied bank discount of 10%. When I didn't like some of the things, I returned them but the 10% discount was cancelled out in the return money, instead of individually calculating them. Didn't expect it from this big of a platform!! Worst experience Also, the collection is just trash.",فراڈ ایپ! میں نے 3000 روپے کی خریداری کی اور بینک ڈسکاؤنٹ 10٪ لگایا۔ جب کچھ چیزیں پسند نہیں آئیں تو میں نے انہیں واپس کر دیا، لیکن ریفنڈ میں 10٪ ڈسکاؤنٹ کینسل کر دیا گیا، حالانکہ ہر آئٹم پر الگ الگ حساب ہونا چاہیے تھا۔ اتنے بڑے پلیٹ فارم سے یہ امید نہیں تھی!! بدترین تجربہ۔ اور ان کی کلیکشن بھی بالکل فضول ہے۔,English,Urdu,F
Very bad experience with myntra.. There customer service is very bad.. They said in chat section call us when I call them their computer generated voice declare my selected option wrong while i followed them and didn't connect to customer care... Worst experience with myntra.. Atleast in other shopping apps we directly talk to customer care not with computerised voice...,منترا کے ساتھ بہت ہی خراب تجربہ رہا ہے۔ ان کا کسٹمر سروس بہت ہی ناقص ہے۔ چیٹ سیکشن میں انہوں نے کہا کہ کال کریں، جب میں نے کال کی تو ان کی کمپیوٹرائزڈ آواز میرے منتخب کردہ آپشن کو غلط قرار دیتی رہی، حالانکہ میں نے صحیح طریقے سے فالو کیا تھا، اور کال کسٹمر کیئر سے جڑ ہی نہیں سکی۔ منترا کے ساتھ بدترین تجربہ رہا۔ کم از کم دوسری شاپنگ ایپس میں ہم براہ راست کسٹمر کیئر سے بات کر سکتے ہیں، نہ کہ کسی کمپیوٹر کی آواز سے۔,English,Urdu,F
"Very nice app for purchasing trendy dresses , cosmetics, accessories, essential and so on at affordable prices.. I luve dis app.",یہ ایپ فیشن ایبل کپڑے، کاسمیٹکس، ایکسسریز، ضروری اشیاء وغیرہ مناسب قیمتوں پر خریدنے کے لیے بہت ہی زبردست ہے۔ مجھے یہ ایپ بہت پسند ہے۔,English,Urdu,F
